Date-time;Type;Metadato grafico storico;SER006 - Colle - Misura livello vasca sinistra (m);SER006 - Colle - Misura livello vasca destra (m);SER006 - Colle - Portata acqua uscita serbatoio (l/s)
2025/03/04 13:40:00;S;;;;0,1
2025/03/04 13:45:00;P;;4,43;4,43;0,1
2025/03/04 14:00:00;P;;4,42;4,42;0,1
2025/03/04 14:15:00;P;;4,41;4,42;0,3
2025/03/04 14:15:01;P;;;;0,3
2025/03/04 14:30:00;P;;4,41;4,41;0,3
2025/03/04 14:35:00;S;;;;0,1
2025/03/04 14:45:00;P;;4,41;4,41;0,1
2025/03/04 15:00:00;P;;4,40;4,41;0,1
2025/03/04 15:10:00;S;;;;0,3
2025/03/04 15:15:00;P;;4,40;4,40;0,1
2025/03/04 15:15:01;P;;;;0,1
2025/03/04 15:25:00;S;;4,40;;
2025/03/04 15:30:00;P;;4,40;4,40;0,1
2025/03/04 15:39:00;S;;;4,40;
2025/03/04 15:45:00;P;;4,40;4,40;0,1
2025/03/04 16:00:00;A;;4,40;4,40;0,3
2025/03/04 16:00:01;P;;;;0,3
2025/03/04 16:05:00;S;;;;0,1
2025/03/04 16:15:00;P;;4,39;4,39;0,2
2025/03/04 16:30:00;P;;4,38;4,38;0,2
2025/03/04 16:45:00;P;;4,38;4,38;0,1
2025/03/04 17:00:00;P;;4,38;4,38;0,1
2025/03/04 17:15:00;P;;4,37;4,38;0,1
2025/03/04 17:30:00;P;;4,37;4,37;0,1
2025/03/04 17:45:00;A;;4,37;4,37;0,6
2025/03/04 17:45:01;P;;;;0,6
2025/03/04 17:50:00;A;;;;0,2
2025/03/04 17:55:00;A;;;;0,4
2025/03/04 18:00:00;P;;4,36;4,36;0,3
2025/03/04 18:05:00;S;;;;0,1
2025/03/04 18:15:00;P;;4,36;4,36;0,1
2025/03/04 18:30:00;P;;4,36;4,36;0,1
2025/03/04 18:45:00;P;;4,35;4,35;0,2
2025/03/04 19:00:00;P;;4,34;4,34;0,3
2025/03/04 19:05:00;S;;;;0,1
2025/03/04 19:15:00;P;;4,34;4,34;0,1
2025/03/04 19:30:00;P;;4,34;4,34;0,1
2025/03/04 19:45:00;P;;4,33;4,33;0,2
2025/03/04 20:00:00;P;;4,33;4,33;0,2
2025/03/04 20:15:00;P;;4,33;4,33;0,3
2025/03/04 20:30:00;P;;4,32;4,32;0,1
2025/03/04 20:30:01;P;;;;0,1
2025/03/04 20:35:00;A;;;;0,5
2025/03/04 20:45:00;P;;4,31;4,32;0,7
2025/03/04 20:45:01;P;;;;0,7
2025/03/04 20:50:00;A;;;;0,3
2025/03/04 20:55:00;S;;;;0,1
2025/03/04 21:00:00;A;;4,31;4,31;0,6
2025/03/04 21:00:01;P;;;;0,6
2025/03/04 21:05:00;A;;;;0,2
2025/03/04 21:15:00;P;;4,31;4,31;0,2
2025/03/04 21:30:00;P;;4,30;4,30;0,1
2025/03/04 21:45:00;P;;4,29;4,30;0,1
2025/03/04 22:00:00;P;;4,29;4,29;0,1
2025/03/04 22:15:00;P;;4,29;4,29;0,1
2025/03/04 22:30:00;P;;4,29;4,29;0,2
2025/03/04 22:45:00;P;;4,28;4,29;0,1
2025/03/04 23:00:00;P;;4,28;4,29;0,1
2025/03/04 23:15:00;P;;4,28;4,28;0,1
2025/03/04 23:30:00;P;;4,28;4,28;0,1
2025/03/04 23:45:00;P;;4,28;4,28;0,1
2025/03/05 00:00:00;P;;4,27;4,27;0,1
2025/03/05 00:15:00;P;;4,27;4,27;0,1
2025/03/05 00:30:00;P;;4,27;4,27;0,1
2025/03/05 00:45:00;P;;4,26;4,27;0,1
2025/03/05 01:00:00;P;;4,26;4,26;0,1
2025/03/05 01:15:00;P;;4,26;4,26;0,1
2025/03/05 01:30:00;P;;4,26;4,26;0,1
2025/03/05 01:45:00;P;;4,26;4,26;0,1
2025/03/05 02:00:00;P;;4,25;4,26;0,1
2025/03/05 02:15:00;P;;4,25;4,26;0,1
2025/03/05 02:30:00;P;;4,25;4,25;0,1
2025/03/05 02:45:00;P;;4,24;4,25;0,1
2025/03/05 03:00:00;P;;4,24;4,24;0,1
2025/03/05 03:15:00;P;;4,24;4,24;0,1
2025/03/05 03:30:00;P;;4,24;4,24;0,1
2025/03/05 03:45:00;P;;4,24;4,24;0,1
2025/03/05 04:00:00;P;;4,24;4,24;0,1
2025/03/05 04:15:00;P;;4,23;4,24;0,1
2025/03/05 04:30:00;P;;4,23;4,24;0,1
2025/03/05 04:45:00;P;;4,23;4,23;0,1
2025/03/05 05:00:00;P;;4,23;4,23;0,1
2025/03/05 05:15:00;P;;4,22;4,22;0,1
2025/03/05 05:30:00;P;;4,22;4,22;0,1
2025/03/05 05:45:00;P;;4,22;4,22;0,1
2025/03/05 06:00:00;P;;4,22;4,22;0,1
2025/03/05 06:15:00;P;;4,21;4,22;0,1
2025/03/05 06:25:00;A;;;;0,5
2025/03/05 06:30:00;P;;4,21;4,21;0,4
2025/03/05 06:35:00;A;;;;0,1
2025/03/05 06:45:00;P;;4,20;4,21;0,1
2025/03/05 06:50:00;S;;;;0,3
2025/03/05 06:55:00;S;;;;0,1
2025/03/05 07:00:00;P;;4,20;4,20;0,2
2025/03/05 07:15:00;P;;4,20;4,20;0,2
2025/03/05 07:30:00;A;;4,19;4,19;0,6
2025/03/05 07:30:01;P;;;;0,6
2025/03/05 07:35:00;A;;;;0,3
2025/03/05 07:45:00;A;;4,18;4,18;0,6
2025/03/05 07:45:01;P;;;;0,6
2025/03/05 07:50:00;A;;;;0,1
2025/03/05 07:55:00;A;;;;0,4
2025/03/05 08:00:00;P;;4,17;4,18;0,5
2025/03/05 08:10:00;A;;;;0,9
2025/03/05 08:15:00;A;;4,17;4,17;0,4
2025/03/05 08:15:01;P;;;;0,4
2025/03/05 08:20:00;A;;;;0,1
2025/03/05 08:25:00;A;;;;0,4
2025/03/05 08:30:00;A;;4,16;4,16;0,1
2025/03/05 08:30:01;P;;;;0,1
2025/03/05 08:45:00;P;;4,16;4,16;0,2
2025/03/05 09:00:00;P;;4,15;4,16;0,2
2025/03/05 09:15:00;P;;4,15;4,15;0,3
2025/03/05 09:30:00;P;;4,14;4,15;0,2
2025/03/05 09:40:00;A;;;;0,4
2025/03/05 09:45:00;A;;4,14;4,14;0,2
2025/03/05 09:45:01;P;;;;0,2
2025/03/05 10:00:00;P;;4,14;4,14;0,2
2025/03/05 10:15:00;P;;4,13;4,13;0,2
2025/03/05 10:25:00;A;;;;0,4
2025/03/05 10:30:00;A;;4,13;4,13;0,1
2025/03/05 10:30:01;P;;;;0,1
2025/03/05 10:45:00;P;;4,12;4,12;0,2
2025/03/05 11:00:00;A;;4,12;4,12;0,5
2025/03/05 11:00:01;P;;;;0,5
2025/03/05 11:15:00;A;;4,11;4,12;0,2
2025/03/05 11:15:01;P;;;;0,2
2025/03/05 11:30:00;P;;4,11;4,11;0,1
2025/03/05 11:45:00;P;;4,11;4,11;0,1
2025/03/05 12:00:00;P;;4,10;4,11;0,1
2025/03/05 12:15:00;P;;4,10;4,11;0,1
2025/03/05 12:20:00;S;;;;0,3
2025/03/05 12:25:00;S;;;;0,1
2025/03/05 12:30:00;P;;4,10;4,10;0,1
2025/03/05 12:45:00;P;;4,09;4,10;0,1
2025/03/05 13:00:00;P;;4,09;4,09;0,1
2025/03/05 13:15:00;P;;4,09;4,09;0,2
2025/03/05 13:30:00;P;;4,08;4,08;0,1
2025/03/05 13:45:00;P;;4,08;4,08;0,2
2025/03/05 14:00:00;P;;4,08;4,08;0,1
2025/03/05 14:15:00;P;;4,07;4,07;0,2
2025/03/05 14:25:00;A;;;;0,4
2025/03/05 14:30:00;P;;4,07;4,07;0,3
2025/03/05 14:35:00;S;;;;0,1
2025/03/05 14:45:00;P;;4,06;4,07;0,2
2025/03/05 15:00:00;P;;4,06;4,06;0,1
2025/03/05 15:05:00;S;;;;0,3
2025/03/05 15:15:00;P;;4,05;4,05;0,3
2025/03/05 15:30:00;P;;4,04;4,04;0,3
2025/03/05 15:45:00;P;;4,04;4,04;0,2
2025/03/05 16:00:00;P;;4,03;4,03;0,2
2025/03/05 16:15:00;A;;4,03;4,03;0,4
2025/03/05 16:15:01;P;;;;0,4
2025/03/05 16:20:00;A;;;;0,2
2025/03/05 16:30:00;P;;4,02;4,02;0,2
2025/03/05 16:35:00;A;;;;0,5
2025/03/05 16:45:00;A;;4,02;4,02;0,1
2025/03/05 16:45:01;P;;;;0,1
2025/03/05 16:55:00;S;;;;0,3
2025/03/05 17:00:00;P;;4,01;4,02;0,1
2025/03/05 17:00:01;P;;;;0,1
2025/03/05 17:15:00;P;;4,01;4,01;0,1
2025/03/05 17:30:00;P;;4,01;4,01;0,1
2025/03/05 17:45:00;P;;4,03;4,03;0,1
2025/03/05 17:57:00;A;;4,08;4,09;
2025/03/05 18:00:00;P;;4,11;4,10;0,1
2025/03/05 18:12:00;A;;;4,15;
2025/03/05 18:15:00;A;;4,16;4,16;0,1
2025/03/05 18:15:01;P;;4,16;;
2025/03/05 18:27:00;A;;4,21;;
2025/03/05 18:28:00;A;;;4,22;
2025/03/05 18:30:00;P;;4,22;4,22;0,1
2025/03/05 18:40:00;S;;;;0,3
2025/03/05 18:43:00;A;;4,27;4,28;
2025/03/05 18:45:00;P;;4,28;4,28;0,3
2025/03/05 18:50:00;S;;;;0,1
2025/03/05 18:58:00;A;;4,33;;
2025/03/05 18:59:00;A;;;4,34;
2025/03/05 19:00:00;P;;4,34;4,34;0,2
2025/03/05 19:13:00;A;;4,39;4,39;
2025/03/05 19:15:00;P;;4,39;4,40;0,1
2025/03/05 19:30:00;P;;4,39;4,39;0,1
2025/03/05 19:35:00;S;;;;0,3
2025/03/05 19:45:00;P;;4,38;4,39;0,1
2025/03/05 19:45:01;P;;;;0,1
2025/03/05 20:00:00;A;;4,38;4,38;0,6
2025/03/05 20:00:01;P;;;;0,6
2025/03/05 20:05:00;A;;;;0,1
2025/03/05 20:15:00;P;;4,37;4,37;0,1
2025/03/05 20:25:00;A;;;;0,5
2025/03/05 20:30:00;A;;4,37;4,37;0,2
2025/03/05 20:30:01;P;;;;0,2
2025/03/05 20:35:00;A;;;;0,6
2025/03/05 20:45:00;A;;4,36;4,36;0,3
2025/03/05 20:45:01;P;;;;0,3
2025/03/05 20:50:00;S;;;;0,1
2025/03/05 20:55:00;A;;;;0,4
2025/03/05 21:00:00;A;;4,35;4,36;0,1
2025/03/05 21:00:01;P;;;;0,1
2025/03/05 21:15:00;P;;4,35;4,35;0,2
2025/03/05 21:30:00;P;;4,35;4,35;0,3
2025/03/05 21:35:00;S;;;;0,1
2025/03/05 21:40:00;A;;;;1,0
2025/03/05 21:45:00;A;;4,34;4,34;0,2
2025/03/05 21:45:01;P;;;;0,2
2025/03/05 22:00:00;P;;4,34;4,34;0,2
2025/03/05 22:15:00;P;;4,33;4,34;0,1
2025/03/05 22:30:00;P;;4,33;4,33;0,2
2025/03/05 22:45:00;P;;4,32;4,32;0,1
2025/03/05 23:00:00;P;;4,32;4,32;0,2
2025/03/05 23:15:00;P;;4,32;4,32;0,1
2025/03/05 23:30:00;P;;4,32;4,32;0,2
2025/03/05 23:45:00;P;;4,31;4,31;0,1
2025/03/06 00:00:00;P;;4,31;4,31;0,1
2025/03/06 00:15:00;P;;4,31;4,31;0,1
2025/03/06 00:30:00;P;;4,31;4,31;0,1
2025/03/06 00:45:00;P;;4,31;4,31;0,1
2025/03/06 01:00:00;P;;4,31;4,31;0,1
2025/03/06 01:15:00;P;;4,30;4,30;0,1
2025/03/06 01:30:00;P;;4,29;4,30;0,1
2025/03/06 01:45:00;P;;4,29;4,30;0,1
2025/03/06 02:00:00;P;;4,29;4,30;0,1
2025/03/06 02:15:00;P;;4,29;4,29;0,1
2025/03/06 02:30:00;P;;4,29;4,29;0,1
2025/03/06 02:45:00;P;;4,29;4,29;0,1
2025/03/06 03:00:00;P;;4,29;4,29;0,1
2025/03/06 03:15:00;P;;4,28;4,29;0,1
2025/03/06 03:30:00;P;;4,28;4,29;0,1
2025/03/06 03:45:00;A;;4,27;4,28;0,3
2025/03/06 03:45:01;P;;;;0,3
2025/03/06 03:50:00;A;;;;0,1
2025/03/06 04:00:00;P;;4,27;4,28;0,1
2025/03/06 04:15:00;P;;4,27;4,27;0,1
2025/03/06 04:30:00;P;;4,27;4,27;0,1
2025/03/06 04:45:00;P;;4,27;4,27;0,1
2025/03/06 05:00:00;P;;4,27;4,27;0,1
2025/03/06 05:15:00;P;;4,26;4,27;0,1
2025/03/06 05:30:00;P;;4,26;4,27;0,2
2025/03/06 05:45:00;P;;4,26;4,26;0,1
2025/03/06 06:00:00;P;;4,26;4,26;0,1
2025/03/06 06:15:00;A;;4,25;4,25;0,6
2025/03/06 06:15:01;P;;;;0,6
2025/03/06 06:20:00;A;;;;0,3
2025/03/06 06:25:00;A;;;;0,1
2025/03/06 06:30:00;P;;4,24;4,25;0,2
2025/03/06 06:45:00;P;;4,24;4,24;0,1
2025/03/06 07:00:00;A;;4,24;4,24;0,6
2025/03/06 07:00:01;P;;;;0,6
2025/03/06 07:05:00;A;;;;0,2
2025/03/06 07:15:00;P;;4,24;4,24;0,1
2025/03/06 07:30:00;P;;4,23;4,24;0,1
2025/03/06 07:35:00;S;;;;0,3
2025/03/06 07:45:00;P;;4,23;4,23;0,3
2025/03/06 08:00:00;A;;4,22;4,23;0,5
2025/03/06 08:15:00;P;;4,21;4,22;0,6
2025/03/06 08:20:00;A;;;;0,2
2025/03/06 08:30:00;P;;4,21;4,21;0,1
2025/03/06 08:35:00;A;;;;0,4
2025/03/06 08:40:00;A;;;;0,1
2025/03/06 08:45:00;P;;4,20;4,20;0,1
2025/03/06 08:55:00;S;;;;0,3
2025/03/06 09:00:00;P;;4,20;4,20;0,2
2025/03/06 09:15:00;P;;4,19;4,19;0,3
2025/03/06 09:30:00;P;;4,19;4,19;0,1
2025/03/06 09:30:01;P;;;;0,1
2025/03/06 09:45:00;P;;4,18;4,19;0,1
2025/03/06 10:00:00;P;;4,18;4,18;0,2
2025/03/06 10:15:00;P;;4,18;4,18;0,1
2025/03/06 10:25:00;A;;;;0,4
2025/03/06 10:30:00;A;;4,17;4,18;0,1
2025/03/06 10:30:01;P;;;;0,1
2025/03/06 10:45:00;P;;4,17;4,17;0,1
2025/03/06 10:55:00;S;;;;0,3
2025/03/06 11:00:00;P;;4,17;4,17;0,2
2025/03/06 11:15:00;P;;4,16;4,16;0,1
2025/03/06 11:30:00;P;;4,15;4,16;0,2
2025/03/06 11:45:00;P;;4,15;4,15;0,3
2025/03/06 11:50:00;S;;;;0,1
2025/03/06 12:00:00;A;;4,15;4,15;0,4
2025/03/06 12:00:01;P;;;;0,4
2025/03/06 12:05:00;A;;;;0,2
2025/03/06 12:15:00;P;;4,14;4,15;0,2
2025/03/06 12:30:00;P;;4,14;4,14;0,3
2025/03/06 12:35:00;S;;;;0,1
2025/03/06 12:45:00;P;;4,14;4,14;0,1
2025/03/06 13:00:00;P;;4,14;4,14;0,1
2025/03/06 13:15:00;P;;4,13;4,13;0,1
2025/03/06 13:30:00;P;;4,13;4,13;0,1
2025/03/06 13:45:00;P;;4,12;4,12;0,2
2025/03/06 14:00:00;P;;4,12;4,12;0,2
2025/03/06 14:15:00;P;;4,12;4,12;0,2
2025/03/06 14:30:00;P;;4,11;4,11;0,1
2025/03/06 14:45:00;P;;4,11;4,11;0,1
2025/03/06 15:00:00;P;;4,11;4,11;0,1
2025/03/06 15:15:00;P;;4,10;4,10;0,1
2025/03/06 15:30:00;P;;4,10;4,10;0,1
2025/03/06 15:45:00;P;;4,10;4,10;0,1
2025/03/06 16:00:00;P;;4,10;4,10;0,1
2025/03/06 16:15:00;P;;4,09;4,09;0,2
2025/03/06 16:30:00;P;;4,08;4,09;0,1
2025/03/06 16:45:00;P;;4,08;4,08;0,1
2025/03/06 17:00:00;P;;4,08;4,08;0,1
2025/03/06 17:15:00;A;;4,08;4,08;0,7
2025/03/06 17:15:01;P;;;;0,7
2025/03/06 17:20:00;A;;;;0,2
2025/03/06 17:30:00;P;;4,07;4,07;0,1
2025/03/06 17:45:00;P;;4,07;4,07;0,1
2025/03/06 18:00:00;P;;4,07;4,07;0,1
2025/03/06 18:15:00;A;;4,06;4,07;0,3
2025/03/06 18:15:01;P;;;;0,3
2025/03/06 18:20:00;S;;;;0,1
2025/03/06 18:30:00;P;;4,06;4,06;0,1
2025/03/06 18:45:00;P;;4,06;4,06;0,2
2025/03/06 19:00:00;A;;4,05;4,05;0,4
2025/03/06 19:00:01;P;;;;0,4
2025/03/06 19:05:00;A;;;;0,1
2025/03/06 19:10:00;S;;;;0,3
2025/03/06 19:15:00;P;;4,04;4,05;0,1
2025/03/06 19:15:01;P;;;;0,1
2025/03/06 19:30:00;P;;4,04;4,04;0,3
2025/03/06 19:30:01;P;;;;0,3
2025/03/06 19:45:00;P;;4,03;4,03;0,3
2025/03/06 19:50:00;A;;;;0,7
2025/03/06 19:55:00;A;;;;0,2
2025/03/06 20:00:00;P;;4,02;4,02;0,1
2025/03/06 20:15:00;A;;4,02;4,02;0,4
2025/03/06 20:15:01;P;;;;0,4
2025/03/06 20:20:00;A;;;;0,2
2025/03/06 20:30:00;P;;4,01;4,01;0,1
2025/03/06 20:35:00;S;;;;0,3
2025/03/06 20:45:00;P;;4,01;4,01;0,1
2025/03/06 20:45:01;P;;;;0,1
2025/03/06 21:00:00;P;;4,00;4,01;0,3
2025/03/06 21:00:01;P;;;;0,3
2025/03/06 21:10:00;S;;;;0,1
2025/03/06 21:15:00;P;;4,00;4,00;0,1
2025/03/06 21:30:00;P;;4,04;4,05;0,1
2025/03/06 21:42:00;A;;4,10;4,10;
2025/03/06 21:45:00;P;;4,11;4,11;0,1
2025/03/06 21:57:00;A;;;4,16;
2025/03/06 21:58:00;A;;4,16;;
2025/03/06 22:00:00;P;;4,17;4,17;0,1
2025/03/06 22:12:00;A;;4,22;4,22;
2025/03/06 22:15:00;P;;4,23;4,24;0,1
2025/03/06 22:27:00;A;;4,28;4,29;
2025/03/06 22:30:00;P;;4,30;4,30;0,1
2025/03/06 22:42:00;A;;4,35;;
2025/03/06 22:43:00;A;;;4,35;
2025/03/06 22:45:00;P;;4,36;4,36;0,3
2025/03/06 22:45:01;P;;;;0,3
2025/03/06 22:55:00;S;;;;0,1
2025/03/06 23:00:00;P;;4,39;4,39;0,1
2025/03/06 23:15:00;P;;4,39;4,39;0,2
2025/03/06 23:30:00;P;;4,39;4,39;0,1
2025/03/06 23:45:00;P;;4,38;4,38;0,1
2025/03/06 23:50:00;S;;;;0,3
2025/03/06 23:55:00;A;;;;0,1
2025/03/07 00:00:00;P;;4,38;4,38;0,1
2025/03/07 00:15:00;P;;4,37;4,37;0,1
2025/03/07 00:30:00;P;;4,37;4,37;0,1
2025/03/07 00:45:00;P;;4,37;4,37;0,1
2025/03/07 01:00:00;P;;4,37;4,37;0,1
2025/03/07 01:15:00;P;;4,37;4,37;0,1
2025/03/07 01:30:00;P;;4,36;4,37;0,1
2025/03/07 01:45:00;P;;4,36;4,36;0,1
2025/03/07 02:00:00;P;;4,36;4,36;0,1
2025/03/07 02:15:00;P;;4,36;4,36;0,1
2025/03/07 02:30:00;P;;4,35;4,35;0,1
2025/03/07 02:45:00;P;;4,35;4,35;0,1
2025/03/07 03:00:00;P;;4,35;4,35;0,1
2025/03/07 03:15:00;P;;4,35;4,35;0,1
2025/03/07 03:30:00;P;;4,35;4,35;0,1
2025/03/07 03:45:00;P;;4,34;4,34;0,1
2025/03/07 04:00:00;P;;4,34;4,34;0,1
2025/03/07 04:15:00;P;;4,34;4,34;0,1
2025/03/07 04:30:00;P;;4,34;4,34;0,1
2025/03/07 04:45:00;P;;4,34;4,34;0,1
2025/03/07 05:00:00;P;;4,33;4,33;0,1
2025/03/07 05:15:00;P;;4,33;4,33;0,1
2025/03/07 05:30:00;P;;4,32;4,32;0,2
2025/03/07 05:45:00;P;;4,32;4,32;0,1
2025/03/07 06:00:00;P;;4,32;4,32;0,1
2025/03/07 06:15:00;P;;4,32;4,32;0,1
2025/03/07 06:25:00;A;;;;0,3
2025/03/07 06:30:00;P;;4,31;4,32;0,1
2025/03/07 06:30:01;P;;;;0,1
2025/03/07 06:45:00;P;;4,31;4,31;0,3
2025/03/07 06:45:01;P;;;;0,3
2025/03/07 06:55:00;S;;;;0,1
2025/03/07 07:00:00;P;;4,31;4,31;0,1
2025/03/07 07:05:00;A;;;;0,4
2025/03/07 07:10:00;A;;;;0,1
2025/03/07 07:15:00;P;;4,30;4,31;0,2
2025/03/07 07:30:00;P;;4,29;4,29;0,3
2025/03/07 07:35:00;S;;;;0,1
2025/03/07 07:40:00;A;;;;0,6
2025/03/07 07:45:00;A;;4,29;4,29;0,2
2025/03/07 07:45:01;P;;;;0,2
2025/03/07 07:50:00;A;;;;0,5
2025/03/07 08:00:00;A;;4,28;4,28;0,3
2025/03/07 08:10:00;S;;;;0,1
2025/03/07 08:15:00;P;;4,27;4,27;0,2
2025/03/07 08:30:00;P;;4,27;4,27;0,3
2025/03/07 08:35:00;S;;;;0,1
2025/03/07 08:45:00;P;;4,26;4,27;0,2
2025/03/07 09:00:00;P;;4,26;4,26;0,1
2025/03/07 09:10:00;A;;;;0,4
2025/03/07 09:15:00;A;;4,25;4,26;0,2
2025/03/07 09:15:01;P;;;;0,2
2025/03/07 09:30:00;P;;4,25;4,25;0,3
2025/03/07 09:35:00;A;;;;0,7
2025/03/07 09:40:00;A;;;;0,1
2025/03/07 09:45:00;P;;4,25;4,25;0,2
2025/03/07 10:00:00;P;;4,24;4,24;0,1
2025/03/07 10:15:00;P;;4,24;4,24;0,1
2025/03/07 10:25:00;S;;;;0,3
2025/03/07 10:30:00;P;;4,23;4,23;0,1
2025/03/07 10:30:01;P;;;;0,1
2025/03/07 10:45:00;P;;4,23;4,23;0,2
2025/03/07 10:55:00;A;;;;0,4
2025/03/07 11:00:00;P;;4,22;4,23;0,4
2025/03/07 11:15:00;P;;4,21;4,22;0,4
2025/03/07 11:20:00;A;;;;0,2
2025/03/07 11:25:00;A;;;;0,5
2025/03/07 11:30:00;A;;4,21;4,21;0,3
2025/03/07 11:45:00;P;;4,20;4,20;0,4
2025/03/07 11:50:00;A;;;;0,1
2025/03/07 11:55:00;A;;;;0,6
2025/03/07 12:00:00;A;;4,20;4,20;0,3
2025/03/07 12:00:01;P;;;;0,3
2025/03/07 12:05:00;S;;;;0,1
2025/03/07 12:15:00;P;;4,19;4,19;0,1
2025/03/07 12:25:00;S;;;;0,3
2025/03/07 12:30:00;P;;4,18;4,18;0,2
2025/03/07 12:45:00;P;;4,18;4,18;0,3
2025/03/07 13:00:00;P;;4,17;4,18;0,1
2025/03/07 13:00:01;P;;;;0,1
2025/03/07 13:15:00;P;;4,17;4,17;0,1
2025/03/07 13:30:00;P;;4,17;4,17;0,1
2025/03/07 13:45:00;P;;4,17;4,17;0,3
2025/03/07 13:45:01;P;;;;0,3
2025/03/07 14:00:00;P;;4,16;4,16;0,2
2025/03/07 14:15:00;P;;4,16;4,16;0,2
2025/03/07 14:30:00;P;;4,15;4,15;0,1
2025/03/07 14:45:00;P;;4,15;4,15;0,1
2025/03/07 15:00:00;P;;4,14;4,14;0,1
2025/03/07 15:15:00;P;;4,14;4,14;0,1
2025/03/07 15:20:00;A;;;;0,5
2025/03/07 15:25:00;A;;;;0,1
2025/03/07 15:30:00;P;;4,13;4,14;0,2
2025/03/07 15:45:00;P;;4,13;4,13;0,1
2025/03/07 15:50:00;S;;;;0,3
2025/03/07 15:55:00;S;;;;0,1
2025/03/07 16:00:00;P;;4,13;4,13;0,1
2025/03/07 16:15:00;P;;4,13;4,13;0,1
2025/03/07 16:30:00;P;;4,13;4,13;0,1
2025/03/07 16:45:00;P;;4,12;4,12;0,1
2025/03/07 17:00:00;P;;4,12;4,12;0,1
2025/03/07 17:15:00;P;;4,12;4,12;0,2
2025/03/07 17:30:00;P;;4,11;4,11;0,2
2025/03/07 17:35:00;A;;;;0,4
2025/03/07 17:40:00;A;;;;0,1
2025/03/07 17:45:00;P;;4,10;4,10;0,1
2025/03/07 18:00:00;P;;4,10;4,10;0,1
2025/03/07 18:15:00;P;;4,10;4,10;0,1
2025/03/07 18:30:00;P;;4,09;4,10;0,1
2025/03/07 18:45:00;A;;4,09;4,09;0,4
2025/03/07 18:45:01;P;;;;0,4
2025/03/07 18:55:00;A;;;;0,2
2025/03/07 19:00:00;A;;4,08;4,09;0,4
2025/03/07 19:00:01;P;;;;0,4
2025/03/07 19:05:00;A;;;;0,2
2025/03/07 19:15:00;P;;4,08;4,08;0,1
2025/03/07 19:20:00;A;;;;0,5
2025/03/07 19:30:00;P;;4,07;4,07;0,4
2025/03/07 19:35:00;A;;;;0,1
2025/03/07 19:40:00;S;;;;0,3
2025/03/07 19:45:00;A;;4,07;4,07;0,6
2025/03/07 19:45:01;P;;;;0,6
2025/03/07 19:55:00;A;;;;0,2
2025/03/07 20:00:00;A;;4,06;4,06;0,4
2025/03/07 20:00:01;P;;;;0,4
2025/03/07 20:05:00;A;;;;0,2
2025/03/07 20:15:00;A;;4,05;4,05;0,4
2025/03/07 20:15:01;P;;;;0,4
2025/03/07 20:20:00;A;;;;0,1
2025/03/07 20:30:00;P;;4,05;4,05;0,1
2025/03/07 20:45:00;A;;4,05;4,05;0,4
2025/03/07 20:45:01;P;;;;0,4
2025/03/07 20:50:00;A;;;;0,1
2025/03/07 21:00:00;P;;4,04;4,05;0,1
2025/03/07 21:15:00;P;;4,04;4,04;0,1
2025/03/07 21:30:00;P;;4,04;4,04;0,1
2025/03/07 21:35:00;A;;;;0,4
2025/03/07 21:45:00;A;;4,03;4,04;0,1
2025/03/07 21:45:01;P;;;;0,1
2025/03/07 21:50:00;S;;;;0,3
2025/03/07 22:00:00;P;;4,03;4,03;0,2
2025/03/07 22:15:00;P;;4,03;4,03;0,2
2025/03/07 22:30:00;P;;4,02;4,02;0,2
2025/03/07 22:45:00;P;;4,02;4,02;0,1
2025/03/07 23:00:00;P;;4,02;4,02;0,1
2025/03/07 23:15:00;P;;4,01;4,02;0,1
2025/03/07 23:25:00;S;;;;0,3
2025/03/07 23:30:00;P;;4,01;4,01;0,1
2025/03/07 23:30:01;P;;;;0,1
2025/03/07 23:45:00;P;;4,01;4,01;0,1
2025/03/08 00:00:00;P;;4,01;4,01;0,1
2025/03/08 00:15:00;P;;4,01;4,01;0,1
2025/03/08 00:30:00;P;;4,00;4,00;0,1
2025/03/08 00:45:00;P;;4,03;4,03;0,1
2025/03/08 01:00:00;P;;4,08;4,08;0,1
2025/03/08 01:12:00;A;;4,13;;
2025/03/08 01:13:00;A;;;4,13;
2025/03/08 01:15:00;P;;4,14;4,14;0,1
2025/03/08 01:27:00;A;;4,19;4,19;
2025/03/08 01:30:00;P;;4,20;4,21;0,1
2025/03/08 01:42:00;A;;4,25;4,26;
2025/03/08 01:45:00;P;;4,27;4,27;0,1
2025/03/08 01:57:00;A;;4,32;;
2025/03/08 01:58:00;A;;;4,32;
2025/03/08 02:00:00;P;;4,33;4,33;0,1
2025/03/08 02:12:00;A;;4,38;4,38;
2025/03/08 02:15:00;P;;4,39;4,39;0,1
2025/03/08 02:30:00;P;;4,39;4,40;0,1
2025/03/08 02:45:00;P;;4,39;4,39;0,1
2025/03/08 03:00:00;P;;4,39;4,39;0,1
2025/03/08 03:15:00;P;;4,39;4,39;0,1
2025/03/08 03:30:00;P;;4,38;4,38;0,1
2025/03/08 03:45:00;P;;4,38;4,38;0,1
2025/03/08 04:00:00;P;;4,38;4,38;0,1
2025/03/08 04:15:00;P;;4,38;4,38;0,1
2025/03/08 04:30:00;P;;4,38;4,38;0,1
2025/03/08 04:45:00;P;;4,37;4,38;0,1
