Date-time;Type;Metadato grafico storico;POZ007 - Mazzini - Misura pressione rete (bar);POZ007 - Mazzini - Misura portata rete modbus (l/s);POZ007 - Mazzini - Misura livello falda (m)
2025/03/13 05:15:01;P;;;;26,04
2025/03/13 05:16:00;A;;;;26,82
2025/03/13 05:17:00;A;;;;28,91
2025/03/13 05:18:00;A;;;;27,46
2025/03/13 05:19:00;A;;;;26,74
2025/03/13 05:20:00;A;;;;27,19
2025/03/13 05:21:00;A;;;;26,71
2025/03/13 05:22:00;A;;;;26,98
2025/03/13 05:23:00;A;;;;26,56
2025/03/13 05:24:00;A;;;;26,26
2025/03/13 05:25:00;A;;;;26,64
2025/03/13 05:27:00;A;;;;26,99
2025/03/13 05:28:00;A;;;;27,48
2025/03/13 05:29:00;A;;;;26,28
2025/03/13 05:30:00;A;;6,9;70,1;29,20
2025/03/13 05:30:01;P;;;;29,20
2025/03/13 05:31:00;A;;;;26,92
2025/03/13 05:35:00;A;;;;28,33
2025/03/13 05:36:00;A;;;;24,51
2025/03/13 05:37:00;A;;;;26,92
2025/03/13 05:38:00;A;;;;26,71
2025/03/13 05:39:00;A;;;;26,94
2025/03/13 05:44:00;A;;;;26,71
2025/03/13 05:45:00;P;;7,0;69,8;26,66
2025/03/13 05:46:00;A;;;;26,92
2025/03/13 05:47:00;A;;;;26,62
2025/03/13 05:48:00;A;;;;24,57
2025/03/13 05:49:00;A;;;;26,66
2025/03/13 05:50:00;A;;;;26,46
2025/03/13 05:53:00;A;;;;27,01
2025/03/13 05:54:00;A;;;;23,27
2025/03/13 05:55:00;A;;;;26,45
2025/03/13 05:56:00;A;;;;25,19
2025/03/13 05:57:00;A;;;;27,02
2025/03/13 05:59:00;A;;;;25,54
2025/03/13 06:00:00;A;;6,9;69,3;26,55
2025/03/13 06:00:01;P;;;;26,55
2025/03/13 06:02:00;A;;;;26,93
2025/03/13 06:04:00;A;;;;26,71
2025/03/13 06:05:00;A;;;;24,77
2025/03/13 06:06:00;A;;;;27,04
2025/03/13 06:07:00;A;;;;26,72
2025/03/13 06:09:00;A;;;;25,55
2025/03/13 06:10:00;A;;;;26,61
2025/03/13 06:11:00;A;;;;27,04
2025/03/13 06:13:00;A;;;;28,06
2025/03/13 06:14:00;A;;;;26,91
2025/03/13 06:15:00;P;;6,8;69,5;26,91
2025/03/13 06:16:00;A;;;;26,41
2025/03/13 06:18:00;A;;;;27,73
2025/03/13 06:19:00;A;;;;26,94
2025/03/13 06:20:00;A;;;;26,63
2025/03/13 06:21:00;A;;;;25,55
2025/03/13 06:22:00;A;;;;27,51
2025/03/13 06:23:00;A;;;;26,80
2025/03/13 06:25:00;A;;;;26,58
2025/03/13 06:26:00;A;;;;27,72
2025/03/13 06:27:00;A;;;;27,08
2025/03/13 06:28:00;A;;;;25,98
2025/03/13 06:29:00;A;;;;25,26
2025/03/13 06:30:00;A;;6,7;69,9;26,82
2025/03/13 06:30:01;P;;;;26,82
2025/03/13 06:31:00;A;;;;27,93
2025/03/13 06:32:00;A;;;;26,90
2025/03/13 06:38:00;A;;;;27,19
2025/03/13 06:39:00;A;;;;26,87
2025/03/13 06:41:00;A;;;;27,17
2025/03/13 06:42:00;A;;;;26,86
2025/03/13 06:44:00;A;;;;25,92
2025/03/13 06:45:00;A;;6,7;70,4;27,00
2025/03/13 06:45:01;P;;;;27,00
2025/03/13 06:47:00;A;;;;28,83
2025/03/13 06:48:00;A;;;;26,91
2025/03/13 06:49:00;A;;;;27,15
2025/03/13 06:50:00;A;;;;26,90
2025/03/13 06:52:00;A;;;;27,30
2025/03/13 06:53:00;A;;;;26,67
2025/03/13 06:54:00;A;;;;26,45
2025/03/13 06:55:00;A;;;;27,15
2025/03/13 06:56:00;A;;;;25,95
2025/03/13 06:57:00;A;;;;27,47
2025/03/13 06:58:00;A;;;;26,88
2025/03/13 06:59:00;A;;;;25,12
2025/03/13 07:00:00;A;;6,7;70,6;27,13
2025/03/13 07:00:01;P;;;;27,13
2025/03/13 07:05:00;A;;;;27,61
2025/03/13 07:06:00;A;;;;25,97
2025/03/13 07:07:00;A;;;;26,67
2025/03/13 07:08:00;A;;;;27,20
2025/03/13 07:09:00;A;;;;26,75
2025/03/13 07:11:00;A;;;;28,79
2025/03/13 07:12:00;A;;;;26,59
2025/03/13 07:13:00;A;;;;27,29
2025/03/13 07:14:00;A;;;;28,51
2025/03/13 07:15:00;A;;6,6;71,5;26,81
2025/03/13 07:15:01;P;;;;26,81
2025/03/13 07:16:00;A;;;;27,16
2025/03/13 07:18:00;A;;;;26,94
2025/03/13 07:19:00;A;;;;27,82
2025/03/13 07:20:00;A;;;;27,06
2025/03/13 07:23:00;A;;;;26,71
2025/03/13 07:25:00;A;;;;27,06
2025/03/13 07:28:00;A;;;;27,93
2025/03/13 07:29:00;A;;;;26,90
2025/03/13 07:30:00;A;;6,8;70,8;27,54
2025/03/13 07:30:01;P;;;;27,54
2025/03/13 07:31:00;A;;;;26,33
2025/03/13 07:32:00;A;;;;28,30
2025/03/13 07:33:00;A;;;;26,83
2025/03/13 07:36:00;A;;;;27,65
2025/03/13 07:37:00;A;;;;27,04
2025/03/13 07:39:00;A;;;;27,45
2025/03/13 07:40:00;A;;;;26,75
2025/03/13 07:41:00;A;;;;27,27
2025/03/13 07:42:00;A;;;;26,96
2025/03/13 07:45:00;A;;6,5;71,4;26,60
2025/03/13 07:45:01;P;;6,5;;26,60
2025/03/13 07:47:00;A;;;;26,95
2025/03/13 07:52:00;A;;;;26,70
2025/03/13 07:54:00;A;;;;26,98
2025/03/13 07:55:00;A;;;;26,49
2025/03/13 07:56:00;A;;;;27,56
2025/03/13 07:57:00;A;;;;26,98
2025/03/13 07:58:00;A;;;;26,74
2025/03/13 07:59:00;A;;;;27,23
2025/03/13 08:00:00;A;;6,7;70,3;27,10
2025/03/13 08:00:01;P;;6,7;;
2025/03/13 08:01:00;A;;;;26,73
2025/03/13 08:03:00;A;;;;27,15
2025/03/13 08:04:00;A;;;;26,85
2025/03/13 08:06:00;A;;;;27,18
2025/03/13 08:08:00;A;;;;26,45
2025/03/13 08:09:00;A;;;;26,80
2025/03/13 08:11:00;A;;;;26,23
2025/03/13 08:12:00;A;;;;26,51
2025/03/13 08:13:00;A;;;;25,63
2025/03/13 08:15:00;A;;6,7;70,9;26,79
2025/03/13 08:15:01;P;;;;26,79
2025/03/13 08:16:00;A;;;;25,03
2025/03/13 08:17:00;A;;;;27,36
2025/03/13 08:18:00;A;;;;26,93
2025/03/13 08:20:00;A;;;;25,45
2025/03/13 08:21:00;A;;;;26,56
2025/03/13 08:22:00;A;;;;27,00
2025/03/13 08:24:00;A;;;;27,22
2025/03/13 08:26:00;A;;;;26,96
2025/03/13 08:30:00;P;;6,7;70,8;26,96
2025/03/13 08:31:00;A;;;;27,30
2025/03/13 08:32:00;A;;;;26,25
2025/03/13 08:33:00;A;;;;26,82
2025/03/13 08:35:00;A;;;;25,22
2025/03/13 08:36:00;A;;;;27,24
2025/03/13 08:37:00;A;;;;26,83
2025/03/13 08:38:00;A;;;;25,73
2025/03/13 08:40:00;A;;;;26,78
2025/03/13 08:42:00;A;;;;27,31
2025/03/13 08:43:00;A;;;;26,93
2025/03/13 08:44:00;A;;;;26,68
2025/03/13 08:45:00;P;;6,7;70,5;26,72
2025/03/13 08:47:00;A;;;;27,06
2025/03/13 08:49:00;A;;;;26,79
2025/03/13 08:50:00;A;;;;27,09
2025/03/13 08:52:00;A;;;;26,62
2025/03/13 08:53:00;A;;;;26,94
2025/03/13 08:55:00;A;;6,5;;
2025/03/13 08:57:00;A;;;;26,72
2025/03/13 09:00:00;A;;6,6;70,9;26,38
2025/03/13 09:00:01;P;;;;26,38
2025/03/13 09:01:00;A;;;;26,93
2025/03/13 09:03:00;A;;;;27,17
2025/03/13 09:05:00;A;;;;27,56
2025/03/13 09:06:00;A;;;;26,96
2025/03/13 09:07:00;A;;;;26,70
2025/03/13 09:09:00;A;;;;27,20
2025/03/13 09:13:00;A;;;;25,24
2025/03/13 09:14:00;A;;;;26,68
2025/03/13 09:15:00;A;;6,7;71,2;26,43
2025/03/13 09:15:01;P;;;;26,43
2025/03/13 09:16:00;A;;;;27,08
2025/03/13 09:17:00;A;;;;26,79
2025/03/13 09:19:00;A;;;;26,12
2025/03/13 09:20:00;A;;;;26,65
2025/03/13 09:21:00;A;;;;25,45
2025/03/13 09:22:00;A;;;;26,83
2025/03/13 09:23:00;A;;;;27,14
2025/03/13 09:24:00;A;;;;27,47
2025/03/13 09:25:00;A;;;;27,03
2025/03/13 09:26:00;A;;;;26,55
2025/03/13 09:27:00;A;;;;26,82
2025/03/13 09:28:00;A;;;;25,72
2025/03/13 09:29:00;A;;;;26,96
2025/03/13 09:30:00;P;;6,7;70,4;26,84
2025/03/13 09:32:00;A;;;;22,62
2025/03/13 09:33:00;A;;;;26,50
2025/03/13 09:34:00;A;;;;26,87
2025/03/13 09:35:00;A;;;;26,62
2025/03/13 09:36:00;A;;;;27,06
2025/03/13 09:38:00;A;;;;26,41
2025/03/13 09:39:00;A;;;;26,99
2025/03/13 09:42:00;A;;;;26,64
2025/03/13 09:43:00;A;;;;27,59
2025/03/13 09:44:00;A;;;;27,02
2025/03/13 09:45:00;A;;6,7;70,8;27,28
2025/03/13 09:45:01;P;;;;27,28
2025/03/13 09:46:00;A;;;;26,80
2025/03/13 09:49:00;A;;;;28,14
2025/03/13 09:50:00;A;;;;27,05
2025/03/13 09:52:00;A;;;;27,95
2025/03/13 09:53:00;A;;;;27,31
2025/03/13 09:54:00;A;;;;26,93
2025/03/13 09:56:00;A;;;;27,54
2025/03/13 09:57:00;A;;;;26,98
2025/03/13 10:00:00;P;;6,7;70,3;26,90
2025/03/13 10:01:00;A;;;;24,79
2025/03/13 10:02:00;A;;;;26,99
2025/03/13 10:04:00;A;;;;25,68
2025/03/13 10:05:00;A;;;;26,92
2025/03/13 10:06:00;A;;;;26,03
2025/03/13 10:07:00;A;;;;26,67
2025/03/13 10:11:00;A;;;;27,16
2025/03/13 10:12:00;A;;;;27,68
2025/03/13 10:13:00;A;;;;27,17
2025/03/13 10:14:00;A;;;;26,88
2025/03/13 10:15:00;P;;6,7;71,0;27,00
2025/03/13 10:16:00;A;;;;26,41
2025/03/13 10:17:00;A;;;;26,91
2025/03/13 10:19:00;A;;;;25,55
2025/03/13 10:20:00;A;;;;26,76
2025/03/13 10:23:00;A;;;;26,97
2025/03/13 10:24:00;A;;;;26,76
2025/03/13 10:30:00;P;;6,8;70,4;26,64
2025/03/13 10:31:00;A;;;;27,00
2025/03/13 10:35:00;A;;;;27,77
2025/03/13 10:36:00;A;;;;27,48
2025/03/13 10:38:00;A;;;;26,76
2025/03/13 10:39:00;A;;;;27,34
2025/03/13 10:41:00;A;;;;26,83
2025/03/13 10:45:00;A;;6,8;69,4;28,23
2025/03/13 10:45:01;P;;;;28,23
2025/03/13 10:46:00;A;;;;27,27
2025/03/13 10:47:00;A;;;;26,58
2025/03/13 10:48:00;A;;;;25,95
2025/03/13 10:49:00;A;;;;27,18
2025/03/13 10:50:00;A;;6,6;;26,86
2025/03/13 10:51:00;A;;;;26,55
2025/03/13 10:53:00;A;;;;25,27
2025/03/13 10:54:00;A;;;;26,43
2025/03/13 10:55:00;A;;;;27,02
2025/03/13 10:59:00;A;;;;26,34
2025/03/13 11:00:00;A;;6,7;70,7;26,91
2025/03/13 11:00:01;P;;;;26,91
2025/03/13 11:05:00;A;;;;26,57
2025/03/13 11:06:00;A;;;;26,98
2025/03/13 11:10:00;A;;;;26,67
2025/03/13 11:11:00;A;;;;26,88
2025/03/13 11:13:00;A;;;;29,04
2025/03/13 11:14:00;A;;;;27,50
2025/03/13 11:15:00;A;;6,8;69,7;27,03
2025/03/13 11:15:01;P;;;;27,03
2025/03/13 11:19:00;A;;;;28,06
2025/03/13 11:20:00;A;;;;26,86
2025/03/13 11:21:00;A;;;;27,21
2025/03/13 11:22:00;A;;;;26,92
2025/03/13 11:23:00;A;;;;27,20
2025/03/13 11:24:00;A;;;;25,98
2025/03/13 11:26:00;A;;;;26,78
2025/03/13 11:30:00;A;;6,8;70,4;27,33
2025/03/13 11:30:01;P;;;;27,33
2025/03/13 11:31:00;A;;;;27,01
2025/03/13 11:32:00;A;;;;26,39
2025/03/13 11:33:00;A;;;;26,74
2025/03/13 11:42:00;A;;;;27,06
2025/03/13 11:44:00;A;;;;27,29
2025/03/13 11:45:00;A;;6,8;70,4;24,86
2025/03/13 11:45:01;P;;;;24,86
2025/03/13 11:46:00;A;;;;26,82
2025/03/13 11:48:00;A;;;;27,73
2025/03/13 11:49:00;A;;;;27,29
2025/03/13 11:50:00;A;;;;26,55
2025/03/13 11:51:00;A;;;;26,83
2025/03/13 11:53:00;A;;;;29,42
2025/03/13 11:54:00;A;;;;27,06
2025/03/13 11:57:00;A;;;;26,78
2025/03/13 11:58:00;A;;;;25,67
2025/03/13 11:59:00;A;;;;27,09
2025/03/13 12:00:00;A;;6,7;70,1;27,34
2025/03/13 12:00:01;P;;;;27,34
2025/03/13 12:01:00;A;;;;26,73
2025/03/13 12:02:00;A;;;;24,44
2025/03/13 12:03:00;A;;;;27,24
2025/03/13 12:04:00;A;;;;27,04
2025/03/13 12:07:00;A;;;;26,64
2025/03/13 12:09:00;A;;;;26,96
2025/03/13 12:10:00;A;;;;26,61
2025/03/13 12:11:00;A;;;;26,85
2025/03/13 12:12:00;A;;;;25,64
2025/03/13 12:13:00;A;;;;27,10
2025/03/13 12:14:00;A;;;;26,63
2025/03/13 12:15:00;A;;6,7;71,2;26,30
2025/03/13 12:15:01;P;;;;26,30
2025/03/13 12:16:00;A;;;;26,71
2025/03/13 12:17:00;A;;;;26,96
2025/03/13 12:18:00;A;;;;26,62
2025/03/13 12:19:00;A;;;;26,87
2025/03/13 12:27:00;A;;;;26,14
2025/03/13 12:28:00;A;;;;26,85
2025/03/13 12:29:00;A;;;;24,68
2025/03/13 12:30:00;A;;6,7;71,0;26,90
2025/03/13 12:30:01;P;;;;26,90
2025/03/13 12:33:00;A;;;;29,05
2025/03/13 12:34:00;A;;;;26,68
2025/03/13 12:35:00;A;;;;27,07
2025/03/13 12:41:00;A;;;;26,45
2025/03/13 12:42:00;A;;;;25,20
2025/03/13 12:43:00;A;;;;27,14
2025/03/13 12:44:00;A;;;;26,82
2025/03/13 12:45:00;P;;6,7;71,8;26,92
2025/03/13 12:48:00;A;;;;26,66
2025/03/13 12:49:00;A;;;;26,16
2025/03/13 12:50:00;A;;;;26,83
2025/03/13 12:51:00;A;;;;27,14
2025/03/13 12:52:00;A;;;;26,67
2025/03/13 12:54:00;A;;;;27,32
2025/03/13 12:55:00;A;;;;28,44
2025/03/13 12:56:00;A;;;;26,53
2025/03/13 12:57:00;A;;;;27,04
2025/03/13 12:59:00;A;;;;27,26
2025/03/13 13:00:00;P;;6,7;70,1;27,08
2025/03/13 13:01:00;A;;;;26,80
2025/03/13 13:02:00;A;;;;27,04
2025/03/13 13:03:00;A;;;;27,97
2025/03/13 13:04:00;A;;;;26,38
2025/03/13 13:05:00;A;;;;26,97
2025/03/13 13:06:00;A;;;;25,03
2025/03/13 13:07:00;A;;;;26,90
2025/03/13 13:08:00;A;;;;26,34
2025/03/13 13:09:00;A;;;;26,89
2025/03/13 13:10:00;A;;;;27,12
2025/03/13 13:11:00;A;;;;26,90
2025/03/13 13:14:00;A;;;;27,28
2025/03/13 13:15:00;A;;6,6;70,3;26,79
2025/03/13 13:15:01;P;;;;26,79
2025/03/13 13:16:00;A;;;;26,22
2025/03/13 13:17:00;A;;;;26,93
2025/03/13 13:19:00;A;;;;27,16
2025/03/13 13:20:00;A;;;;26,62
2025/03/13 13:21:00;A;;;;28,79
2025/03/13 13:22:00;A;;;;24,59
2025/03/13 13:23:00;A;;;;26,96
2025/03/13 13:24:00;A;;;;24,36
2025/03/13 13:25:00;A;;;;26,63
2025/03/13 13:27:00;A;;;;26,38
2025/03/13 13:28:00;A;;;;27,17
2025/03/13 13:30:00;A;;6,8;70,9;26,91
2025/03/13 13:30:01;P;;;;26,91
2025/03/13 13:31:00;A;;;;26,62
2025/03/13 13:32:00;A;;;;24,97
2025/03/13 13:33:00;A;;;;26,88
2025/03/13 13:34:00;A;;;;27,43
2025/03/13 13:35:00;A;;;;26,98
2025/03/13 13:37:00;A;;;;28,84
2025/03/13 13:38:00;A;;;;27,05
2025/03/13 13:40:00;A;;;;26,41
2025/03/13 13:41:00;A;;;;26,13
2025/03/13 13:42:00;A;;;;26,54
2025/03/13 13:43:00;A;;;;25,91
2025/03/13 13:44:00;A;;;;29,43
2025/03/13 13:45:00;A;;6,7;71,0;26,73
2025/03/13 13:45:01;P;;;;26,73
2025/03/13 13:47:00;A;;;;27,36
2025/03/13 13:48:00;A;;;;26,74
2025/03/13 13:50:00;A;;;;27,12
2025/03/13 13:53:00;A;;;;26,90
2025/03/13 13:56:00;A;;;;25,74
2025/03/13 13:57:00;A;;;;26,92
2025/03/13 13:58:00;A;;;;26,65
2025/03/13 14:00:00;A;;6,8;70,7;24,82
2025/03/13 14:00:01;P;;;;24,82
2025/03/13 14:01:00;A;;;;27,33
2025/03/13 14:02:00;A;;;;26,67
2025/03/13 14:03:00;A;;;;26,90
2025/03/13 14:04:00;A;;;;28,19
2025/03/13 14:05:00;A;;;;26,65
2025/03/13 14:06:00;A;;;;27,27
2025/03/13 14:07:00;A;;;;27,05
2025/03/13 14:08:00;A;;;;26,64
2025/03/13 14:09:00;A;;;;27,27
2025/03/13 14:12:00;A;;;;27,03
2025/03/13 14:15:00;P;;6,7;69,8;27,13
2025/03/13 14:16:00;A;;;;26,83
2025/03/13 14:19:00;A;;;;27,23
2025/03/13 14:20:00;A;;;;26,89
2025/03/13 14:21:00;A;;;;26,64
2025/03/13 14:22:00;A;;;;29,84
2025/03/13 14:23:00;A;;;;26,76
2025/03/13 14:24:00;A;;;;24,43
2025/03/13 14:25:00;A;;;;26,97
2025/03/13 14:27:00;A;;;;25,03
2025/03/13 14:28:00;A;;;;26,52
2025/03/13 14:29:00;A;;;;26,73
2025/03/13 14:30:00;P;;6,8;70,4;26,73
2025/03/13 14:33:00;A;;;;26,97
2025/03/13 14:34:00;A;;;;27,32
2025/03/13 14:35:00;A;;;;27,03
2025/03/13 14:36:00;A;;;;26,78
2025/03/13 14:39:00;A;;;;26,53
2025/03/13 14:41:00;A;;;;27,06
2025/03/13 14:42:00;A;;;;26,67
2025/03/13 14:43:00;A;;;;26,98
2025/03/13 14:44:00;A;;;;27,28
2025/03/13 14:45:00;A;;6,8;70,5;27,00
2025/03/13 14:45:01;P;;;;27,00
2025/03/13 14:47:00;A;;;;26,78
2025/03/13 14:48:00;A;;;;27,26
2025/03/13 14:49:00;A;;;;27,00
2025/03/13 14:53:00;A;;;;26,56
2025/03/13 14:54:00;A;;;;25,25
2025/03/13 14:55:00;A;;;;26,85
2025/03/13 14:57:00;A;;;;27,56
2025/03/13 14:58:00;A;;;;24,95
2025/03/13 14:59:00;A;;;;26,94
2025/03/13 15:00:00;P;;6,7;69,7;27,00
2025/03/13 15:01:00;A;;;;26,78
2025/03/13 15:02:00;A;;;;25,57
2025/03/13 15:03:00;A;;;;23,64
2025/03/13 15:04:00;A;;;;26,26
2025/03/13 15:05:00;A;;;;26,79
2025/03/13 15:06:00;A;;;;25,98
2025/03/13 15:07:00;A;;;;27,49
2025/03/13 15:08:00;A;;;;29,48
2025/03/13 15:09:00;A;;;;26,61
2025/03/13 15:11:00;A;;;;26,93
2025/03/13 15:13:00;A;;;;27,15
2025/03/13 15:14:00;A;;;;26,71
2025/03/13 15:15:00;A;;6,9;69,8;26,95
2025/03/13 15:15:01;P;;;;26,95
2025/03/13 15:16:00;A;;;;26,64
2025/03/13 15:17:00;A;;;;27,02
2025/03/13 15:18:00;A;;;;26,57
2025/03/13 15:19:00;A;;;;26,86
2025/03/13 15:22:00;A;;;;26,29
2025/03/13 15:23:00;A;;;;26,87
2025/03/13 15:24:00;A;;;;27,54
2025/03/13 15:25:00;A;;;;27,15
2025/03/13 15:26:00;A;;;;26,81
2025/03/13 15:27:00;A;;;;26,44
2025/03/13 15:28:00;A;;;;26,96
2025/03/13 15:30:00;P;;6,8;69,8;26,93
2025/03/13 15:31:00;A;;;;26,32
2025/03/13 15:32:00;A;;;;28,84
2025/03/13 15:33:00;A;;;;25,73
2025/03/13 15:34:00;A;;;;27,77
2025/03/13 15:35:00;A;;;;26,92
2025/03/13 15:38:00;A;;;;27,34
2025/03/13 15:39:00;A;;;;25,81
2025/03/13 15:40:00;A;;;;26,99
2025/03/13 15:41:00;A;;;;24,49
2025/03/13 15:42:00;A;;;;27,73
2025/03/13 15:43:00;A;;;;26,70
2025/03/13 15:44:00;A;;;;26,97
2025/03/13 15:45:00;A;;6,8;71,1;26,64
2025/03/13 15:45:01;P;;;;26,64
2025/03/13 15:46:00;A;;;;26,07
2025/03/13 15:47:00;A;;;;27,11
2025/03/13 15:48:00;A;;;;26,46
2025/03/13 15:49:00;A;;;;27,95
2025/03/13 15:50:00;A;;;;27,05
2025/03/13 15:51:00;A;;;;26,79
2025/03/13 15:52:00;A;;;;27,01
2025/03/13 15:53:00;A;;;;26,40
2025/03/13 15:54:00;A;;;;26,75
2025/03/13 15:55:00;A;;;;27,00
2025/03/13 15:56:00;A;;;;26,69
2025/03/13 15:57:00;A;;;;27,38
2025/03/13 15:58:00;A;;;;27,01
2025/03/13 16:00:00;P;;6,8;71,0;26,92
2025/03/13 16:02:00;A;;;;26,67
2025/03/13 16:03:00;A;;;;27,71
2025/03/13 16:04:00;A;;;;25,17
2025/03/13 16:05:00;A;;;;26,76
2025/03/13 16:07:00;A;;;;27,47
2025/03/13 16:08:00;A;;;;28,22
2025/03/13 16:09:00;A;;;;26,68
2025/03/13 16:10:00;A;;;;27,50
2025/03/13 16:11:00;A;;;;27,14
2025/03/13 16:12:00;A;;;;26,86
2025/03/13 16:15:00;P;;6,9;70,0;26,95
2025/03/13 16:20:00;A;;;;26,35
2025/03/13 16:21:00;A;;;;26,65
2025/03/13 16:22:00;A;;;;27,00
2025/03/13 16:24:00;A;;;;27,23
2025/03/13 16:25:00;A;;;;26,82
2025/03/13 16:30:00;P;;6,8;71,2;26,75
2025/03/13 16:32:00;A;;;;27,28
2025/03/13 16:33:00;A;;;;26,54
2025/03/13 16:34:00;A;;;;26,98
2025/03/13 16:36:00;A;;;;27,63
2025/03/13 16:37:00;A;;;;27,22
2025/03/13 16:39:00;A;;;;26,55
2025/03/13 16:40:00;A;;;;28,58
2025/03/13 16:41:00;A;;;;26,88
2025/03/13 16:42:00;A;;;;26,47
2025/03/13 16:43:00;A;;;;26,79
2025/03/13 16:44:00;A;;;;26,22
2025/03/13 16:45:00;A;;6,8;68,8;28,13
2025/03/13 16:45:01;P;;;;28,13
2025/03/13 16:46:00;A;;;;26,58
2025/03/13 16:47:00;A;;;;27,22
2025/03/13 16:48:00;A;;;;25,77
2025/03/13 16:49:00;A;;;;26,96
2025/03/13 16:52:00;A;;;;28,01
2025/03/13 16:53:00;A;;;;26,84
2025/03/13 16:55:00;A;;;;26,62
2025/03/13 16:56:00;A;;;;26,86
2025/03/13 17:00:00;P;;6,8;69,9;26,82
2025/03/13 17:01:00;A;;;;25,57
2025/03/13 17:02:00;A;;;;26,69
2025/03/13 17:03:00;A;;;;28,29
2025/03/13 17:04:00;A;;;;26,61
2025/03/13 17:05:00;A;;;;26,91
2025/03/13 17:06:00;A;;;;27,70
2025/03/13 17:07:00;A;;;;26,81
2025/03/13 17:08:00;A;;;;27,59
2025/03/13 17:09:00;A;;;;26,86
2025/03/13 17:11:00;A;;;;24,59
2025/03/13 17:12:00;A;;;;26,98
2025/03/13 17:14:00;A;;;;26,73
2025/03/13 17:15:00;A;;6,8;70,5;29,09
2025/03/13 17:15:01;P;;;;29,09
2025/03/13 17:16:00;A;;;;26,89
2025/03/13 17:22:00;A;;;;26,62
2025/03/13 17:24:00;A;;;;26,85
2025/03/13 17:26:00;A;;;;27,06
2025/03/13 17:27:00;A;;;;26,68
2025/03/13 17:28:00;A;;;;26,12
2025/03/13 17:29:00;A;;;;26,33
2025/03/13 17:30:00;A;;6,8;70,5;27,65
2025/03/13 17:30:01;P;;;;27,65
2025/03/13 17:31:00;A;;;;26,01
2025/03/13 17:32:00;A;;;;27,07
2025/03/13 17:37:00;A;;;;26,73
2025/03/13 17:39:00;A;;;;27,05
2025/03/13 17:40:00;A;;;;26,77
2025/03/13 17:44:00;A;;;;28,12
2025/03/13 17:45:00;A;;6,7;70,4;27,01
2025/03/13 17:45:01;P;;;;27,01
2025/03/13 17:49:00;A;;;;26,52
2025/03/13 17:50:00;A;;;;26,86
2025/03/13 17:53:00;A;;;;25,44
2025/03/13 17:54:00;A;;;;26,77
2025/03/13 17:55:00;A;;;;27,02
2025/03/13 17:57:00;A;;;;26,70
2025/03/13 17:58:00;A;;;;27,13
2025/03/13 17:59:00;A;;;;26,84
2025/03/13 18:00:00;A;;6,7;70,7;27,37
2025/03/13 18:00:01;P;;;;27,37
2025/03/13 18:01:00;A;;;;28,99
2025/03/13 18:02:00;A;;;;27,04
2025/03/13 18:04:00;A;;;;25,53
2025/03/13 18:05:00;A;;;;27,01
2025/03/13 18:07:00;A;;;;26,73
2025/03/13 18:08:00;A;;;;26,98
2025/03/13 18:13:00;A;;;;26,78
2025/03/13 18:15:00;P;;6,7;71,8;26,80
2025/03/13 18:18:00;A;;;;27,16
2025/03/13 18:19:00;A;;;;26,88
2025/03/13 18:20:00;A;;;;25,78
2025/03/13 18:21:00;A;;;;27,26
2025/03/13 18:22:00;A;;;;26,65
2025/03/13 18:24:00;A;;;;27,04
2025/03/13 18:26:00;A;;;;26,74
2025/03/13 18:27:00;A;;;;27,06
2025/03/13 18:28:00;A;;;;27,63
2025/03/13 18:29:00;A;;;;26,88
2025/03/13 18:30:00;A;;6,8;70,5;26,65
2025/03/13 18:30:01;P;;;;26,65
2025/03/13 18:31:00;A;;;;28,47
2025/03/13 18:32:00;A;;;;26,54
2025/03/13 18:33:00;A;;;;27,02
2025/03/13 18:39:00;A;;;;26,76
2025/03/13 18:40:00;A;;;;26,97
2025/03/13 18:41:00;A;;;;27,38
2025/03/13 18:42:00;A;;;;27,04
2025/03/13 18:43:00;A;;;;26,81
2025/03/13 18:45:00;P;;6,7;70,6;26,95
2025/03/13 18:47:00;A;;;;27,16
2025/03/13 18:50:00;A;;;;26,88
2025/03/13 18:53:00;A;;;;26,15
2025/03/13 18:54:00;A;;;;25,17
2025/03/13 18:55:00;A;;;;25,94
2025/03/13 18:56:00;A;;;;26,84
2025/03/13 18:57:00;A;;;;27,16
2025/03/13 18:59:00;A;;;;26,73
2025/03/13 19:00:00;A;;6,7;71,2;26,99
2025/03/13 19:00:01;P;;;;26,99
2025/03/13 19:02:00;A;;;;26,48
2025/03/13 19:03:00;A;;;;26,88
2025/03/13 19:05:00;A;;;;26,24
2025/03/13 19:06:00;A;;;;27,35
2025/03/13 19:07:00;A;;;;28,78
2025/03/13 19:08:00;A;;;;27,17
2025/03/13 19:09:00;A;;;;25,09
2025/03/13 19:10:00;A;;;;26,59
2025/03/13 19:11:00;A;;;;27,17
2025/03/13 19:13:00;A;;;;26,89
2025/03/13 19:14:00;A;;;;26,57
2025/03/13 19:15:00;A;;6,7;69,9;26,94
2025/03/13 19:15:01;P;;;;26,94
2025/03/13 19:17:00;A;;;;27,19
2025/03/13 19:19:00;A;;;;26,92
2025/03/13 19:21:00;A;;;;28,14
2025/03/13 19:22:00;A;;;;26,94
2025/03/13 19:23:00;A;;;;27,16
2025/03/13 19:24:00;A;;;;26,67
2025/03/13 19:25:00;A;;;;27,09
2025/03/13 19:27:00;A;;;;27,75
