Date-time;Type;Metadato grafico storico;POZ004/12/13 - Ronco - Misura pressione rete pozzo 3 (bar);POZ004/12/13 - Ronco - Misura portata Ronco Totale (l/s);POZ004/12/13 - Ronco - Misura portata pozzo 1 (l/s);POZ004/12/13 - Ronco - Misura portata pozzo 2 (l/s);POZ004/12/13 - Ronco - Misura portata pozzo 3 (l/s);POZ004/12/13 - Ronco - Misura livello falda pozzo 1 (m);POZ004/12/13 - Ronco - Misura livello falda pozzo 2 (m);POZ004/12/13 - Ronco - Misura livello falda pozzo 3 (m)
2025/03/18 00:45:00;P;;8,3;0,3;0,0;0,2;0,1;9,02;8,51;8,96
2025/03/18 01:00:00;P;;8,3;0,4;0,0;0,1;0,2;9,00;8,50;8,96
2025/03/18 01:15:00;P;;8,3;0,4;0,0;0,2;0,1;9,00;8,51;8,96
2025/03/18 01:30:00;P;;8,3;0,4;0,0;0,2;0,2;9,00;8,49;8,96
2025/03/18 01:45:00;P;;8,3;0,4;0,0;0,2;0,2;9,02;8,49;8,95
2025/03/18 02:00:00;P;;8,3;0,3;0,0;0,1;0,1;9,01;8,49;8,96
2025/03/18 02:15:00;P;;8,4;0,3;0,0;0,1;0,2;9,02;8,50;8,95
2025/03/18 02:30:00;P;;8,4;0,3;0,0;0,2;0,2;9,01;8,50;8,96
2025/03/18 02:45:00;P;;8,4;0,3;0,0;0,1;0,1;9,00;8,50;8,96
2025/03/18 03:00:00;P;;8,3;0,3;0,0;0,2;0,2;9,00;8,51;8,95
2025/03/18 03:15:00;P;;8,4;0,4;0,0;0,2;0,2;9,01;8,51;8,96
2025/03/18 03:30:00;P;;8,4;0,3;0,0;0,2;0,2;9,02;8,49;8,95
2025/03/18 03:45:00;P;;8,3;0,3;0,0;0,3;0,0;9,01;8,50;8,96
2025/03/18 04:00:00;P;;8,3;0,3;0,0;0,3;0,0;9,00;8,49;8,95
2025/03/18 04:15:00;P;;8,3;0,6;0,0;0,2;0,5;9,00;8,49;8,95
2025/03/18 04:30:00;P;;8,2;0,3;0,0;0,3;0,0;9,01;8,49;8,96
2025/03/18 04:45:00;P;;8,3;0,4;0,0;0,2;0,1;9,02;8,48;8,95
2025/03/18 05:00:00;P;;8,3;0,2;0,0;0,2;0,0;9,01;8,49;8,95
2025/03/18 05:15:00;P;;8,3;0,5;0,0;0,1;0,4;9,00;8,49;8,95
2025/03/18 05:30:00;P;;8,2;0,1;0,0;0,2;0,0;8,99;8,49;8,95
2025/03/18 05:45:00;P;;8,2;0,5;0,0;0,1;0,4;9,00;8,50;8,96
2025/03/18 06:00:00;P;;8,1;0,3;0,0;0,1;0,1;9,01;8,49;8,95
2025/03/18 06:15:00;A;;7,9;0,3;0,0;0,2;0,1;9,02;8,50;8,96
2025/03/18 06:15:01;P;;7,9;;;;;;;
2025/03/18 06:30:00;A;;7,6;0,3;0,0;0,2;0,1;9,01;8,50;8,95
2025/03/18 06:30:01;P;;7,6;;;;;;;
2025/03/18 06:35:00;A;;7,4;;;;;;;
2025/03/18 06:40:00;A;;7,1;;;;;;;
2025/03/18 06:45:00;P;;7,1;0,4;0,0;0,2;0,2;9,00;8,49;8,95
2025/03/18 06:48:00;A;;;;;;;;9,51;
2025/03/18 06:49:00;A;;;;;;;;9,78;
2025/03/18 06:50:00;A;;7,9;64,9;;64,9;;;;
2025/03/18 07:00:00;P;;7,8;64,7;0,0;64,6;0,2;9,04;9,77;9,01
2025/03/18 07:04:00;A;;;;;;;;;9,60
2025/03/18 07:05:00;A;;8,2;122,8;;58,1;64,5;;;
2025/03/18 07:10:00;A;;;128,6;;61,2;;;;
2025/03/18 07:15:00;P;;8,2;127,7;0,0;60,7;67,1;9,13;9,73;9,66
2025/03/18 07:30:00;A;;8,2;119,9;0,0;57,0;62,9;9,13;9,62;9,62
2025/03/18 07:30:01;P;;;119,9;;57,0;62,9;;;
2025/03/18 07:35:00;A;;;116,1;;;;;;
2025/03/18 07:40:00;A;;;;;53,8;59,3;;;
2025/03/18 07:45:00;A;;8,2;110,6;0,0;52,4;58,1;9,14;9,49;9,58
2025/03/18 07:45:01;P;;;110,6;;;;;;
2025/03/18 07:50:00;A;;;103,0;;48,8;54,5;;;
2025/03/18 08:00:00;P;;8,2;102,9;0,0;48,0;55,1;9,13;9,40;9,53
2025/03/18 08:01:00;A;;;;;;;25,01;25,01;
2025/03/18 08:02:00;A;;;;;;;;8,60;
2025/03/18 08:04:00;A;;;;;;;9,11;25,01;9,74
2025/03/18 08:05:00;A;;7,9;70,0;;0,2;69,7;;8,57;
2025/03/18 08:15:00;P;;7,9;71,0;0,0;0,2;70,6;9,10;8,56;9,74
2025/03/18 08:30:00;P;;7,9;70,5;0,0;0,2;70,3;9,12;8,56;9,72
2025/03/18 08:45:00;P;;8,0;70,4;0,0;0,2;70,3;9,10;8,56;9,73
2025/03/18 09:00:00;P;;8,0;69,7;0,0;0,2;69,5;9,11;8,56;9,75
2025/03/18 09:15:00;P;;8,1;69,6;0,0;0,2;69,4;9,11;8,57;9,74
2025/03/18 09:30:00;P;;8,0;69,8;0,0;0,2;69,6;9,11;8,56;9,74
2025/03/18 09:45:00;P;;8,1;68,7;0,0;0,3;68,6;9,11;8,57;9,75
2025/03/18 10:00:00;P;;8,1;69,3;0,0;0,2;69,0;9,09;8,57;9,75
2025/03/18 10:15:00;P;;8,0;68,1;0,0;0,3;67,8;9,11;8,56;9,76
2025/03/18 10:30:00;P;;8,1;67,9;0,0;0,2;67,8;9,10;8,56;9,75
2025/03/18 10:45:00;P;;8,1;66,9;0,0;0,2;66,8;9,11;8,55;9,74
2025/03/18 11:00:00;A;;8,1;61,8;0,0;0,2;61,6;9,08;8,55;9,66
2025/03/18 11:00:01;P;;;61,8;;;61,6;;;
2025/03/18 11:05:00;A;;;65,5;;;65,2;;;
2025/03/18 11:15:00;A;;8,1;61,0;0,0;0,1;60,9;9,11;8,56;9,65
2025/03/18 11:15:01;P;;;61,0;;;60,9;;;
2025/03/18 11:25:00;A;;;65,2;;;64,9;;;
2025/03/18 11:30:00;P;;8,1;66,6;0,0;0,2;66,5;9,09;8,57;9,73
2025/03/18 11:45:00;P;;8,1;68,5;0,0;0,2;68,3;9,11;8,57;9,77
2025/03/18 12:00:00;P;;8,1;65,7;0,0;0,2;65,5;9,10;8,55;9,73
2025/03/18 12:15:00;A;;8,0;69,2;0,0;0,2;69,1;9,11;8,55;9,78
2025/03/18 12:15:01;P;;;69,2;;;69,1;;;
2025/03/18 12:30:00;P;;8,1;68,9;0,0;0,2;68,7;9,11;8,57;9,77
2025/03/18 12:45:00;P;;8,1;69,0;0,0;0,2;68,8;9,10;8,58;9,78
2025/03/18 13:00:00;P;;8,1;69,3;0,0;0,3;69,0;9,11;8,57;9,78
2025/03/18 13:15:00;P;;8,1;69,6;0,0;0,2;69,5;9,11;8,56;9,78
2025/03/18 13:30:00;P;;8,1;69,5;0,0;0,2;69,1;9,10;8,57;9,79
2025/03/18 13:45:00;P;;8,0;69,6;0,0;0,2;69,4;9,11;8,58;9,77
2025/03/18 14:00:00;P;;8,0;69,1;0,0;0,2;69,0;9,10;8,55;9,79
2025/03/18 14:15:00;P;;8,0;69,1;0,0;0,2;69,0;9,10;8,56;9,78
2025/03/18 14:30:00;P;;8,1;69,2;0,0;0,2;69,0;9,12;8,57;9,78
2025/03/18 14:35:00;A;;;59,2;;;59,2;;;
2025/03/18 14:45:00;P;;8,0;60,7;0,0;0,3;60,4;9,08;8,55;9,65
2025/03/18 14:50:00;A;;;56,1;;;56,1;;;
2025/03/18 15:00:00;P;;8,1;57,1;0,0;0,2;57,0;9,09;8,56;9,62
2025/03/18 15:05:00;A;;;;;;53,8;;;
2025/03/18 15:15:00;P;;8,0;54,2;0,0;0,1;53,9;9,09;8,54;9,57
2025/03/18 15:30:00;P;;8,2;53,7;0,0;0,2;53,3;9,08;8,56;9,55
2025/03/18 15:45:00;P;;8,2;53,6;0,0;0,3;53,3;9,09;8,54;9,55
2025/03/18 16:00:00;P;;8,2;53,3;0,0;0,2;53,0;9,07;8,54;9,56
2025/03/18 16:15:00;P;;8,2;53,8;0,0;0,2;53,6;9,07;8,54;9,56
2025/03/18 16:30:00;P;;8,1;54,6;0,0;0,2;54,3;9,08;8,55;9,58
2025/03/18 16:45:00;P;;8,1;53,8;0,0;0,2;53,6;9,08;8,55;9,58
2025/03/18 17:00:00;P;;8,2;53,8;0,0;0,2;53,6;9,08;8,55;9,58
2025/03/18 17:15:00;P;;8,1;54,0;0,0;0,2;54,0;9,07;8,55;9,58
2025/03/18 17:30:00;P;;8,1;56,5;0,0;0,2;56,2;9,09;8,54;9,61
2025/03/18 17:35:00;A;;;63,6;;;63,5;;;
2025/03/18 17:40:00;A;;;68,8;;;68,6;;;
2025/03/18 17:45:00;P;;8,2;67,3;0,0;0,2;67,1;9,10;8,54;9,77
2025/03/18 18:00:00;P;;8,1;69,5;0,0;0,2;69,6;9,10;8,55;9,80
2025/03/18 18:15:00;P;;8,0;70,1;0,0;0,2;69,7;9,11;8,57;9,80
2025/03/18 18:30:00;P;;8,0;69,9;0,0;0,2;69,6;9,09;8,57;9,80
2025/03/18 18:45:00;P;;8,0;70,3;0,0;0,2;70,0;9,12;8,55;9,80
2025/03/18 19:00:00;P;;7,8;70,9;0,0;0,1;70,8;9,11;8,56;9,81
2025/03/18 19:15:00;P;;7,8;70,5;0,0;0,2;70,3;9,10;8,57;9,81
2025/03/18 19:30:00;P;;7,8;71,0;0,0;0,3;70,7;9,12;8,56;9,81
2025/03/18 19:45:00;P;;7,9;70,8;0,0;0,1;70,6;9,10;8,56;9,81
2025/03/18 20:00:00;P;;7,8;70,7;0,0;0,2;70,5;9,10;8,57;9,80
2025/03/18 20:15:00;P;;7,9;70,0;0,0;0,3;69,8;9,11;8,56;9,81
2025/03/18 20:30:00;P;;8,0;70,1;0,0;0,2;69,9;9,10;8,56;9,81
2025/03/18 20:45:00;P;;7,9;70,5;0,0;0,1;70,4;9,12;8,58;9,80
2025/03/18 21:00:00;P;;8,0;69,5;0,0;0,3;69,3;9,11;8,56;9,80
2025/03/18 21:15:00;A;;8,1;63,3;0,0;0,1;63,2;9,10;8,56;9,70
2025/03/18 21:15:01;P;;;63,3;;;63,2;;;
2025/03/18 21:20:00;A;;;59,0;;;58,6;;;
2025/03/18 21:30:00;A;;8,1;53,9;0,0;0,1;53,8;9,09;8,56;9,57
2025/03/18 21:30:01;P;;;53,9;;;53,8;;;
2025/03/18 21:45:00;P;;8,2;53,5;0,0;0,2;53,3;9,10;8,55;9,58
2025/03/18 22:00:00;P;;8,2;53,4;0,0;0,2;53,3;9,08;8,53;9,57
2025/03/18 22:07:00;A;;;;;;;;;9,11
2025/03/18 22:10:00;A;;7,8;0,3;;;0,0;;;
2025/03/18 22:15:00;P;;7,9;0,4;0,0;0,2;0,3;9,01;8,49;9,10
2025/03/18 22:30:00;P;;7,9;0,5;0,0;0,2;0,2;9,02;8,50;9,11
2025/03/18 22:45:00;P;;7,9;0,4;0,0;0,2;0,3;9,03;8,51;9,10
2025/03/18 23:00:00;P;;8,0;0,6;0,0;0,1;0,4;9,03;8,50;9,10
2025/03/18 23:15:00;P;;8,1;0,4;0,0;0,2;0,1;9,02;8,51;9,09
2025/03/18 23:30:00;P;;8,1;0,4;0,0;0,2;0,2;9,02;8,51;9,09
2025/03/18 23:45:00;P;;8,2;0,3;0,0;0,3;0,0;9,02;8,50;9,08
2025/03/19 00:00:00;P;;8,2;0,3;0,0;0,2;0,2;9,02;8,50;9,08
2025/03/19 00:15:00;P;;8,2;0,4;0,0;0,2;0,2;9,02;8,49;9,07
2025/03/19 00:30:00;P;;8,2;0,3;0,0;0,2;0,1;9,02;8,49;9,07
2025/03/19 00:45:00;P;;8,3;0,3;0,0;0,1;0,2;9,00;8,50;9,06
2025/03/19 01:00:00;P;;8,3;0,2;0,0;0,3;0,0;9,00;8,50;9,06
2025/03/19 01:15:00;P;;8,3;0,4;0,0;0,2;0,2;9,00;8,49;9,06
2025/03/19 01:30:00;P;;8,3;0,3;0,0;0,2;0,1;9,00;8,49;9,06
2025/03/19 01:45:00;P;;8,3;0,3;0,0;0,2;0,1;9,00;8,48;9,06
2025/03/19 02:00:00;P;;8,3;0,3;0,0;0,2;0,2;9,00;8,49;9,05
2025/03/19 02:15:00;P;;8,4;0,5;0,0;0,1;0,4;9,00;8,50;9,05
2025/03/19 02:30:00;P;;8,3;0,4;0,0;0,2;0,1;9,00;8,49;9,05
2025/03/19 02:45:00;P;;8,3;0,5;0,0;0,2;0,2;9,01;8,48;9,05
2025/03/19 03:00:00;P;;8,2;0,5;0,0;0,1;0,4;9,00;8,49;9,04
2025/03/19 03:15:00;P;;8,3;0,3;0,0;0,2;0,2;9,00;8,50;9,05
2025/03/19 03:30:00;P;;8,3;0,4;0,0;0,2;0,2;9,01;8,50;9,05
2025/03/19 03:45:00;P;;8,3;0,4;0,0;0,1;0,2;9,01;8,48;9,04
2025/03/19 04:00:00;P;;8,3;0,2;0,0;0,2;0,0;8,99;8,49;9,04
2025/03/19 04:15:00;P;;8,2;0,2;0,0;0,2;0,0;9,00;8,50;9,04
2025/03/19 04:30:00;P;;8,2;0,4;0,0;0,2;0,2;8,99;8,49;9,04
2025/03/19 04:45:00;P;;8,2;0,3;0,0;0,2;0,1;8,99;8,48;9,03
2025/03/19 05:00:00;P;;8,2;0,5;0,0;0,1;0,4;8,99;8,49;9,03
2025/03/19 05:15:00;P;;8,2;0,3;0,0;0,2;0,1;8,99;8,49;9,03
2025/03/19 05:30:00;P;;8,2;0,5;0,0;0,3;0,2;8,99;8,48;9,03
2025/03/19 05:45:00;P;;8,1;0,6;0,0;0,2;0,4;8,99;8,48;9,03
2025/03/19 06:00:00;P;;8,0;0,4;0,0;0,2;0,2;9,00;8,48;9,02
2025/03/19 06:15:00;A;;7,8;0,4;0,0;0,2;0,2;9,00;8,49;9,03
2025/03/19 06:15:01;P;;7,8;;;;;;;
2025/03/19 06:25:00;A;;7,6;;;;;;;
2025/03/19 06:30:00;P;;7,4;0,2;0,0;0,1;0,1;9,01;8,49;9,03
2025/03/19 06:35:00;A;;7,8;;;;;;;
2025/03/19 06:45:00;P;;7,7;0,4;0,0;0,2;0,2;9,00;8,50;9,03
2025/03/19 07:00:00;A;;7,4;0,4;0,0;0,2;0,1;9,00;8,49;9,04
2025/03/19 07:00:01;P;;7,4;;;;;;;
2025/03/19 07:05:00;A;;7,2;;;;;;;
2025/03/19 07:15:00;A;;7,9;64,2;0,0;0,2;64,0;9,07;8,53;9,62
2025/03/19 07:15:01;P;;7,9;64,2;;;64,0;;;9,62
2025/03/19 07:20:00;A;;;70,6;;;70,4;;;
2025/03/19 07:30:00;P;;8,0;70,0;0,0;0,2;69,9;9,09;8,55;9,73
2025/03/19 07:45:00;P;;8,0;70,2;0,0;0,2;70,0;9,09;8,56;9,76
2025/03/19 07:50:00;A;;7,8;;;;;;;
2025/03/19 08:00:00;P;;7,8;70,8;0,0;0,2;70,6;9,11;8,54;9,76
2025/03/19 08:15:00;P;;7,8;71,0;0,0;0,1;70,9;9,10;8,55;9,76
2025/03/19 08:30:00;P;;7,9;70,8;0,0;0,2;70,7;9,10;8,56;9,77
2025/03/19 08:45:00;P;;7,9;70,4;0,0;0,2;70,2;9,10;8,56;9,77
2025/03/19 09:00:00;P;;7,9;70,0;0,0;0,1;69,8;9,09;8,55;9,76
2025/03/19 09:15:00;P;;8,0;69,8;0,0;0,2;69,5;9,09;8,55;9,77
2025/03/19 09:30:00;P;;8,0;69,6;0,0;0,3;69,5;9,11;8,55;9,77
2025/03/19 09:45:00;P;;7,9;70,7;0,0;0,2;70,4;9,09;8,55;9,79
2025/03/19 10:00:00;P;;8,1;69,3;0,0;0,2;68,9;9,11;8,55;9,76
2025/03/19 10:15:00;P;;8,1;69,4;0,0;0,3;69,2;9,09;8,55;9,76
2025/03/19 10:30:00;P;;8,0;69,7;0,0;0,3;69,5;9,10;8,55;9,79
2025/03/19 10:35:00;A;;;66,2;;;66,2;;;
2025/03/19 10:45:00;P;;8,1;64,1;0,0;0,2;63,9;9,10;8,55;9,70
2025/03/19 11:00:00;P;;8,0;64,1;0,0;0,2;63,8;9,09;8,56;9,70
2025/03/19 11:10:00;A;;;67,1;;;;;;
2025/03/19 11:15:00;A;;8,1;67,9;0,0;0,2;67,7;9,10;8,56;9,76
2025/03/19 11:15:01;P;;;;;;67,7;;;
2025/03/19 11:20:00;A;;;64,6;;;64,4;;;
2025/03/19 11:25:00;A;;;69,3;;;69,0;;;
2025/03/19 11:30:00;P;;8,1;69,6;0,0;0,2;69,4;9,09;8,55;9,78
2025/03/19 11:40:00;A;;;64,8;;;64,6;;;
2025/03/19 11:45:00;P;;8,1;64,2;0,0;0,2;64,0;9,11;8,54;9,70
2025/03/19 12:00:00;A;;8,1;60,4;0,0;0,2;60,3;9,08;8,54;9,66
2025/03/19 12:00:01;P;;;60,4;;;60,3;;;
2025/03/19 12:05:00;A;;;66,6;;;66,7;;;
2025/03/19 12:15:00;P;;8,1;68,9;0,0;0,2;68,8;9,10;8,57;9,77
2025/03/19 12:30:00;P;;8,0;69,7;0,0;0,2;69,5;9,09;8,56;9,78
2025/03/19 12:45:00;P;;8,0;69,5;0,0;0,2;69,2;9,10;8,55;9,78
2025/03/19 13:00:00;P;;8,0;69,9;0,0;0,2;69,5;9,11;8,54;9,79
2025/03/19 13:15:00;P;;8,0;69,9;0,0;0,2;69,6;9,09;8,57;9,78
2025/03/19 13:30:00;P;;8,0;69,7;0,0;0,2;69,4;9,09;8,55;9,77
2025/03/19 13:45:00;P;;8,1;69,4;0,0;0,2;69,2;9,10;8,54;9,79
2025/03/19 14:00:00;P;;8,1;67,8;0,0;0,2;67,5;9,09;8,55;9,77
2025/03/19 14:05:00;A;;;58,2;;;58,0;;;
2025/03/19 14:13:00;A;;;;;;;;;9,56
2025/03/19 14:15:00;A;;8,1;53,9;0,0;0,2;53,7;9,07;8,53;9,56
2025/03/19 14:15:01;P;;;53,9;;;53,7;;;
2025/03/19 14:30:00;P;;8,1;53,7;0,0;0,2;53,4;9,08;8,53;9,54
2025/03/19 14:45:00;P;;8,0;53,9;0,0;0,1;54,0;9,07;8,55;9,57
2025/03/19 15:00:00;P;;8,2;53,1;0,0;0,3;52,8;9,07;8,54;9,55
2025/03/19 15:05:00;A;;7,8;0,3;;;0,2;;;9,10
2025/03/19 15:15:00;P;;7,8;0,4;0,0;0,2;0,1;9,00;8,48;9,09
2025/03/19 15:30:00;P;;7,7;0,4;0,0;0,2;0,1;9,01;8,48;9,08
2025/03/19 15:45:00;P;;7,7;0,5;0,0;0,2;0,2;9,01;8,50;9,08
2025/03/19 16:00:00;P;;7,6;0,3;0,0;0,2;0,1;9,00;8,49;9,07
2025/03/19 16:15:00;P;;7,7;0,6;0,0;0,2;0,4;9,00;8,48;9,07
2025/03/19 16:30:00;P;;7,6;0,4;0,0;0,2;0,1;8,99;8,49;9,07
2025/03/19 16:45:00;P;;7,5;0,4;0,0;0,2;0,1;8,99;8,48;9,06
2025/03/19 17:00:00;P;;7,6;0,5;0,0;0,2;0,2;8,99;8,49;9,06
2025/03/19 17:15:00;P;;7,4;0,3;0,0;0,2;0,2;8,99;8,49;9,06
2025/03/19 17:30:00;P;;7,4;0,4;0,0;0,2;0,1;9,00;8,49;9,06
2025/03/19 17:45:00;P;;7,3;0,3;0,0;0,2;0,2;9,00;8,48;9,06
2025/03/19 17:55:00;A;;7,7;;;;;;;
2025/03/19 18:00:00;P;;7,8;0,5;0,0;0,3;0,2;9,00;8,49;9,07
2025/03/19 18:15:00;P;;7,7;0,2;0,0;0,3;0,0;9,01;8,48;9,07
2025/03/19 18:30:00;P;;7,8;0,2;0,0;0,2;0,1;9,01;8,48;9,06
2025/03/19 18:45:00;P;;7,8;0,4;0,0;0,2;0,3;9,02;8,50;9,06
2025/03/19 19:00:00;P;;7,7;0,4;0,0;0,2;0,1;9,01;8,49;9,06
2025/03/19 19:15:00;P;;7,6;0,4;0,0;0,1;0,2;9,02;8,50;9,05
2025/03/19 19:30:00;P;;7,6;0,4;0,0;0,2;0,3;9,02;8,50;9,06
2025/03/19 19:45:00;P;;7,6;0,3;0,0;0,2;0,1;9,02;8,49;9,05
2025/03/19 20:00:00;P;;7,6;0,3;0,0;0,2;0,1;9,01;8,50;9,05
2025/03/19 20:15:00;P;;7,6;0,2;0,0;0,2;0,0;9,01;8,51;9,06
2025/03/19 20:30:00;P;;7,7;0,4;0,0;0,3;0,1;9,01;8,49;9,05
2025/03/19 20:45:00;P;;7,7;0,2;0,0;0,2;0,0;9,00;8,49;9,05
2025/03/19 21:00:00;P;;7,8;0,5;0,0;0,1;0,4;9,00;8,50;9,05
2025/03/19 21:15:00;P;;7,8;0,4;0,0;0,2;0,2;9,00;8,51;9,05
2025/03/19 21:30:00;P;;7,9;0,5;0,0;0,3;0,3;9,00;8,49;9,05
2025/03/19 21:45:00;P;;7,9;0,3;0,0;0,2;0,2;9,01;8,49;9,05
2025/03/19 21:50:00;A;;7,5;;;;;;;
2025/03/19 22:00:00;P;;7,7;0,2;0,0;0,2;0,1;9,01;8,48;9,04
2025/03/19 22:15:00;P;;7,8;0,4;0,0;0,2;0,1;9,02;8,49;9,04
2025/03/19 22:30:00;P;;7,9;0,4;0,0;0,2;0,2;9,01;8,48;9,04
2025/03/19 22:45:00;P;;8,0;0,4;0,0;0,2;0,3;9,00;8,48;9,05
2025/03/19 23:00:00;P;;8,0;0,5;0,0;0,1;0,5;9,00;8,48;9,04
2025/03/19 23:15:00;P;;8,1;0,4;0,0;0,1;0,2;8,99;8,50;9,03
2025/03/19 23:30:00;P;;8,1;0,5;0,0;0,2;0,3;9,00;8,49;9,03
2025/03/19 23:45:00;P;;8,2;0,3;0,0;0,2;0,1;8,99;8,47;9,03
2025/03/20 00:00:00;P;;8,2;0,4;0,0;0,2;0,3;9,00;8,48;9,02
2025/03/20 00:15:00;P;;8,2;0,5;0,0;0,2;0,3;9,01;8,48;9,02
2025/03/20 00:30:00;P;;8,2;0,4;0,0;0,2;0,1;9,00;8,49;9,02
2025/03/20 00:45:00;P;;8,3;0,3;0,0;0,3;0,0;9,00;8,47;9,02
2025/03/20 01:00:00;P;;8,3;0,3;0,0;0,2;0,2;8,99;8,47;9,02
2025/03/20 01:15:00;P;;8,3;0,4;0,0;0,1;0,2;8,99;8,48;9,01
2025/03/20 01:30:00;P;;8,3;0,4;0,0;0,2;0,3;8,99;8,49;9,02
2025/03/20 01:45:00;P;;8,3;0,2;0,0;0,3;0,0;8,98;8,49;9,01
2025/03/20 02:00:00;P;;8,3;0,4;0,0;0,3;0,1;8,99;8,47;9,02
2025/03/20 02:15:00;P;;8,3;0,3;0,0;0,2;0,1;8,99;8,47;9,01
2025/03/20 02:30:00;P;;8,3;0,2;0,0;0,2;0,0;9,00;8,47;9,01
2025/03/20 02:45:00;P;;8,3;0,3;0,0;0,2;0,1;9,00;8,48;9,01
2025/03/20 03:00:00;P;;8,3;0,4;0,0;0,2;0,2;8,99;8,49;9,01
2025/03/20 03:15:00;P;;8,3;0,3;0,0;0,2;0,0;8,99;8,48;9,01
2025/03/20 03:30:00;P;;8,3;0,2;0,0;0,2;0,0;8,98;8,47;9,01
2025/03/20 03:45:00;P;;8,3;0,2;0,0;0,2;0,0;8,98;8,47;9,01
2025/03/20 04:00:00;P;;8,3;0,3;0,0;0,2;0,1;8,98;8,47;9,00
2025/03/20 04:15:00;P;;8,3;0,4;0,0;0,2;0,2;8,99;8,49;9,00
2025/03/20 04:30:00;P;;8,2;0,6;0,0;0,2;0,4;8,99;8,47;9,00
2025/03/20 04:45:00;P;;8,3;0,5;0,0;0,2;0,3;9,00;8,46;9,00
2025/03/20 05:00:00;P;;8,3;0,3;0,0;0,2;0,1;8,99;8,46;8,99
2025/03/20 05:15:00;P;;8,2;0,2;0,0;0,2;0,0;8,99;8,47;9,00
2025/03/20 05:30:00;P;;8,2;0,2;0,0;0,2;0,0;8,99;8,48;9,00
2025/03/20 05:45:00;P;;8,2;0,2;0,0;0,3;0,0;8,98;8,47;8,99
2025/03/20 06:00:00;P;;8,1;0,7;0,0;0,2;0,5;8,98;8,47;9,00
2025/03/20 06:15:00;A;;7,8;0,4;0,0;0,1;0,1;8,98;8,47;9,00
2025/03/20 06:15:01;P;;7,8;;;;;;;
2025/03/20 06:30:00;A;;7,5;0,3;0,0;0,2;0,1;8,99;8,48;9,00
2025/03/20 06:30:01;P;;7,5;;;;;;;
2025/03/20 06:35:00;A;;7,8;;;;;;;
2025/03/20 06:45:00;P;;7,7;0,3;0,0;0,2;0,1;9,00;8,50;9,01
2025/03/20 07:00:00;P;;7,6;0,3;0,0;0,3;0,0;9,00;8,50;9,00
2025/03/20 07:05:00;A;;7,3;;;;;;;
2025/03/20 07:15:00;A;;7,1;0,4;0,0;0,3;0,2;9,01;8,49;9,01
2025/03/20 07:15:01;P;;7,1;;;;;;;
2025/03/20 07:30:00;A;;7,4;0,3;0,0;0,2;0,1;9,01;8,48;9,01
2025/03/20 07:30:01;P;;7,4;;;;;;;
2025/03/20 07:45:00;A;;7,6;0,3;0,0;0,3;0,0;9,00;8,48;9,01
2025/03/20 07:45:01;P;;7,6;;;;;;;
2025/03/20 08:00:00;P;;7,6;0,5;0,0;0,2;0,2;9,00;8,49;9,01
2025/03/20 08:15:00;P;;7,6;0,4;0,0;0,2;0,2;9,00;8,50;9,01
2025/03/20 08:30:00;P;;7,7;0,2;0,0;0,2;0,0;8,99;8,50;9,01
2025/03/20 08:45:00;P;;7,8;0,4;0,0;0,3;0,1;9,00;8,48;9,01
2025/03/20 09:00:00;P;;7,7;0,3;0,0;0,2;0,1;9,01;8,48;9,01
2025/03/20 09:15:00;P;;7,8;0,3;0,0;0,2;0,1;9,01;8,48;9,00
2025/03/20 09:30:00;P;;7,8;0,3;0,0;0,2;0,2;9,01;8,50;9,01
2025/03/20 09:45:00;P;;7,8;0,4;0,0;0,2;0,2;9,01;8,49;9,00
2025/03/20 10:00:00;P;;7,8;0,6;0,0;0,2;0,4;9,01;8,49;9,00
2025/03/20 10:15:00;P;;7,8;0,3;0,0;0,2;0,1;9,00;8,48;9,00
2025/03/20 10:30:00;P;;7,8;0,3;0,0;0,2;0,1;8,99;8,48;8,99
2025/03/20 10:45:00;P;;7,8;0,5;0,0;0,2;0,2;8,99;8,50;9,00
2025/03/20 11:00:00;P;;7,8;0,3;0,0;0,2;0,1;8,99;8,50;9,00
2025/03/20 11:15:00;P;;7,8;0,5;0,0;0,3;0,1;8,99;8,49;8,99
2025/03/20 11:30:00;P;;7,9;0,4;0,0;0,1;0,2;9,00;8,48;8,99
2025/03/20 11:45:00;P;;7,9;0,5;0,0;0,2;0,2;9,01;8,47;8,99
2025/03/20 12:00:00;P;;7,7;0,3;0,0;0,1;0,2;9,01;8,50;8,99
2025/03/20 12:15:00;P;;7,8;0,6;0,0;0,1;0,4;9,00;8,50;8,99
2025/03/20 12:30:00;P;;7,8;0,5;0,0;0,2;0,3;9,00;8,48;8,99
2025/03/20 12:45:00;P;;7,8;0,4;0,0;0,2;0,2;8,99;8,48;8,99
2025/03/20 13:00:00;P;;7,8;0,3;0,0;0,2;0,2;8,99;8,47;8,99
2025/03/20 13:15:00;P;;7,7;0,3;0,0;0,1;0,2;9,00;8,48;8,99
2025/03/20 13:30:00;P;;7,8;0,4;0,0;0,1;0,2;9,00;8,50;8,99
2025/03/20 13:45:00;P;;7,8;0,4;0,0;0,2;0,1;9,00;8,50;8,99
2025/03/20 14:00:00;P;;7,8;0,4;0,0;0,2;0,1;9,00;8,48;8,99
2025/03/20 14:15:00;P;;7,8;0,2;0,0;0,3;0,0;8,99;8,47;8,99
