Date-time;Type;Metadato grafico storico;POZ002 - Parma - Misura pressione rete (bar);POZ002 - Parma - Misura portata rete modbus (l/s);POZ002 - Parma - Misura livello falda (m)
2025/03/09 15:43:00;A;;;;8,93
2025/03/09 15:45:00;A;;9,1;36,6;9,43
2025/03/09 15:45:01;P;;;;9,43
2025/03/09 15:46:00;A;;;;8,92
2025/03/09 16:00:00;P;;9,1;36,6;8,94
2025/03/09 16:15:00;P;;9,1;36,3;8,93
2025/03/09 16:17:00;A;;;;9,23
2025/03/09 16:19:00;A;;;;8,92
2025/03/09 16:30:00;P;;9,1;36,7;8,94
2025/03/09 16:33:00;A;;;;9,20
2025/03/09 16:34:00;A;;;;8,99
2025/03/09 16:39:00;A;;;;8,60
2025/03/09 16:40:00;A;;;;8,94
2025/03/09 16:45:00;P;;9,0;37,0;8,93
2025/03/09 16:50:00;A;;;;9,31
2025/03/09 16:51:00;A;;;;8,94
2025/03/09 17:00:00;P;;9,1;36,8;8,94
2025/03/09 17:11:00;A;;;;9,19
2025/03/09 17:12:00;A;;;;8,96
2025/03/09 17:15:00;P;;9,1;37,2;9,04
2025/03/09 17:29:00;A;;;;9,28
2025/03/09 17:30:00;P;;8,9;38,9;9,17
2025/03/09 17:33:00;A;;;;8,96
2025/03/09 17:38:00;A;;;;8,70
2025/03/09 17:40:00;A;;;;9,02
2025/03/09 17:45:00;P;;9,0;38,0;8,96
2025/03/09 17:58:00;A;;;;8,70
2025/03/09 17:59:00;A;;;;8,99
2025/03/09 18:00:00;P;;8,9;39,4;8,97
2025/03/09 18:15:00;P;;8,9;39,2;8,95
2025/03/09 18:17:00;A;;;;9,21
2025/03/09 18:18:00;A;;;;8,86
2025/03/09 18:21:00;A;;;;9,31
2025/03/09 18:22:00;A;;;;8,98
2025/03/09 18:30:00;P;;9,0;39,4;8,97
2025/03/09 18:39:00;A;;;;9,17
2025/03/09 18:44:00;A;;;;8,97
2025/03/09 18:45:00;P;;8,9;40,7;8,99
2025/03/09 19:00:00;P;;9,0;39,8;8,98
2025/03/09 19:15:00;P;;8,9;39,9;8,99
2025/03/09 19:26:00;A;;;;8,77
2025/03/09 19:27:00;A;;;;9,11
2025/03/09 19:30:00;P;;8,9;40,6;8,98
2025/03/09 19:35:00;A;;;;8,60
2025/03/09 19:36:00;A;;;;8,98
2025/03/09 19:45:00;P;;9,0;38,7;8,98
2025/03/09 19:50:00;A;;;;8,62
2025/03/09 19:51:00;A;;;;8,98
2025/03/09 19:57:00;A;;;;9,38
2025/03/09 19:58:00;A;;;;8,96
2025/03/09 20:00:00;P;;9,0;38,9;8,97
2025/03/09 20:08:00;A;;;;9,27
2025/03/09 20:09:00;A;;;;9,00
2025/03/09 20:11:00;A;;;;8,63
2025/03/09 20:12:00;A;;;;9,35
2025/03/09 20:13:00;A;;;;9,06
2025/03/09 20:15:00;P;;9,0;40,1;8,98
2025/03/09 20:16:00;A;;;;9,20
2025/03/09 20:18:00;A;;;;8,98
2025/03/09 20:19:00;A;;;;8,67
2025/03/09 20:20:00;A;;;;8,99
2025/03/09 20:21:00;A;;;;8,77
2025/03/09 20:22:00;A;;;;8,97
2025/03/09 20:30:00;P;;9,0;39,0;8,98
2025/03/09 20:32:00;A;;;;8,17
2025/03/09 20:33:00;A;;;;8,99
2025/03/09 20:45:00;P;;8,9;38,6;8,94
2025/03/09 20:47:00;A;;;;9,29
2025/03/09 20:48:00;A;;;;9,01
2025/03/09 20:55:00;A;;;;8,79
2025/03/09 20:57:00;A;;;;9,00
2025/03/09 21:00:00;P;;9,0;38,0;8,93
2025/03/09 21:02:00;A;;8,2;;8,55
2025/03/09 21:03:00;A;;7,8;;
2025/03/09 21:05:00;A;;;0,0;
2025/03/09 21:15:00;P;;7,7;0,0;8,54
2025/03/09 21:30:00;P;;7,9;0,0;8,56
2025/03/09 21:45:00;P;;7,9;0,0;8,54
2025/03/09 22:00:00;P;;8,0;0,0;8,55
2025/03/09 22:15:00;P;;8,2;0,0;8,54
2025/03/09 22:30:00;P;;8,1;0,0;8,53
2025/03/09 22:45:00;P;;8,2;0,0;8,54
2025/03/09 23:00:00;P;;8,2;0,0;8,54
2025/03/09 23:05:00;A;;8,5;;
2025/03/09 23:15:00;P;;8,4;0,0;8,53
2025/03/09 23:30:00;P;;8,5;0,0;8,53
2025/03/09 23:45:00;P;;8,5;0,0;8,53
2025/03/10 00:00:00;P;;8,4;0,0;8,53
2025/03/10 00:15:00;P;;8,6;0,0;8,53
2025/03/10 00:30:00;P;;8,6;0,0;8,52
2025/03/10 00:45:00;P;;8,6;0,0;8,54
2025/03/10 01:00:00;P;;8,6;0,0;8,53
2025/03/10 01:15:00;P;;8,6;0,0;8,52
2025/03/10 01:30:00;P;;8,6;0,0;8,52
2025/03/10 01:45:00;P;;8,6;0,0;8,52
2025/03/10 02:00:00;P;;8,7;0,0;8,53
2025/03/10 02:15:00;P;;8,7;0,0;8,52
2025/03/10 02:30:00;P;;8,6;0,0;8,52
2025/03/10 02:45:00;P;;8,7;0,0;8,51
2025/03/10 03:00:00;P;;8,7;0,0;8,51
2025/03/10 03:15:00;P;;8,6;0,0;8,52
2025/03/10 03:30:00;P;;8,6;0,0;8,53
2025/03/10 03:45:00;P;;8,6;0,0;8,52
2025/03/10 04:00:00;P;;8,7;0,0;8,51
2025/03/10 04:15:00;P;;8,6;0,0;8,51
2025/03/10 04:30:00;P;;8,6;0,0;8,52
2025/03/10 04:45:00;P;;8,5;0,0;8,51
2025/03/10 05:00:00;P;;8,5;0,0;8,52
2025/03/10 05:01:00;A;;9,0;;
2025/03/10 05:02:00;A;;;;8,83
2025/03/10 05:03:00;A;;9,2;;
2025/03/10 05:04:00;A;;;;9,07
2025/03/10 05:05:00;A;;;31,9;8,85
2025/03/10 05:15:00;P;;9,1;31,9;8,85
2025/03/10 05:23:00;A;;;;9,24
2025/03/10 05:24:00;A;;;;8,90
2025/03/10 05:25:00;A;;;36,3;
2025/03/10 05:27:00;A;;;;8,59
2025/03/10 05:28:00;A;;;;8,92
2025/03/10 05:29:00;A;;;;9,31
2025/03/10 05:30:00;A;;9,2;36,1;8,90
2025/03/10 05:30:01;P;;;;8,90
2025/03/10 05:33:00;A;;8,9;;
2025/03/10 05:45:00;A;;9,0;37,7;9,41
2025/03/10 05:45:01;P;;;;9,41
2025/03/10 05:46:00;A;;;;8,96
2025/03/10 05:53:00;A;;;;8,52
2025/03/10 05:54:00;A;;;;8,90
2025/03/10 06:00:00;P;;9,0;38,3;9,08
2025/03/10 06:12:00;A;;;;9,35
2025/03/10 06:13:00;A;;;;8,95
2025/03/10 06:15:00;P;;8,9;38,9;8,96
2025/03/10 06:30:00;P;;8,8;40,8;9,00
2025/03/10 06:40:00;A;;8,6;;
2025/03/10 06:45:00;A;;8,6;44,2;9,02
2025/03/10 06:45:01;P;;;44,2;
2025/03/10 06:57:00;A;;;;9,33
2025/03/10 06:58:00;A;;;;9,00
2025/03/10 06:59:00;A;;8,4;;
2025/03/10 07:00:00;P;;8,5;45,7;9,07
2025/03/10 07:01:00;A;;8,8;;
2025/03/10 07:10:00;A;;;42,2;
2025/03/10 07:14:00;A;;;;8,50
2025/03/10 07:15:00;A;;8,7;43,4;9,03
2025/03/10 07:15:01;P;;;;9,03
2025/03/10 07:29:00;A;;;;8,78
2025/03/10 07:30:00;A;;8,8;41,4;9,14
2025/03/10 07:30:01;P;;;;9,14
2025/03/10 07:33:00;A;;;;8,94
2025/03/10 07:45:00;P;;8,8;41,0;8,98
2025/03/10 07:47:00;A;;;;9,21
2025/03/10 07:48:00;A;;;;8,97
2025/03/10 07:53:00;A;;;;9,31
2025/03/10 07:54:00;A;;;;8,97
2025/03/10 08:00:00;P;;8,9;39,9;8,99
2025/03/10 08:15:00;P;;8,9;39,5;8,97
2025/03/10 08:30:00;P;;8,9;39,8;8,95
2025/03/10 08:38:00;A;;;;9,16
2025/03/10 08:42:00;A;;;;8,96
2025/03/10 08:45:00;P;;8,9;39,1;8,97
2025/03/10 08:51:00;A;;;;9,22
2025/03/10 08:52:00;A;;;;8,95
2025/03/10 09:00:00;P;;8,9;38,2;8,94
2025/03/10 09:05:00;A;;;;9,45
2025/03/10 09:06:00;A;;;;8,95
2025/03/10 09:15:00;P;;9,0;37,5;8,91
2025/03/10 09:30:00;P;;8,9;37,8;8,95
2025/03/10 09:40:00;A;;;41,7;
2025/03/10 09:45:00;A;;9,0;38,6;8,92
2025/03/10 09:45:01;P;;;38,6;
2025/03/10 10:00:00;P;;8,9;39,2;8,95
2025/03/10 10:04:00;A;;;;9,17
2025/03/10 10:07:00;A;;;;8,90
2025/03/10 10:15:00;P;;8,9;38,5;8,95
2025/03/10 10:18:00;A;;;;8,69
2025/03/10 10:19:00;A;;;;8,95
2025/03/10 10:25:00;A;;;;9,20
2025/03/10 10:26:00;A;;;;8,97
2025/03/10 10:29:00;A;;;;9,20
2025/03/10 10:30:00;A;;9,0;38,1;8,96
2025/03/10 10:30:01;P;;;;8,96
2025/03/10 10:31:00;A;;;;9,31
2025/03/10 10:32:00;A;;;;8,60
2025/03/10 10:33:00;A;;;;8,96
2025/03/10 10:45:00;P;;9,0;37,2;8,96
2025/03/10 11:00:00;P;;9,1;36,4;8,89
2025/03/10 11:15:00;P;;9,1;37,0;8,96
2025/03/10 11:30:00;P;;9,0;37,6;8,83
2025/03/10 11:41:00;A;;;;9,27
2025/03/10 11:42:00;A;;;;8,94
2025/03/10 11:43:00;A;;;;8,60
2025/03/10 11:44:00;A;;;;8,96
2025/03/10 11:45:00;P;;9,0;37,2;8,93
2025/03/10 12:00:00;P;;9,0;38,3;8,96
2025/03/10 12:15:00;P;;9,0;38,0;8,97
2025/03/10 12:28:00;A;;;;9,17
2025/03/10 12:29:00;A;;;;8,79
2025/03/10 12:30:00;P;;9,0;37,7;8,95
2025/03/10 12:40:00;A;;;;8,57
2025/03/10 12:41:00;A;;;;8,97
2025/03/10 12:45:00;P;;9,0;37,7;9,08
2025/03/10 12:48:00;A;;;;9,28
2025/03/10 12:49:00;A;;;;8,96
2025/03/10 12:57:00;A;;;;8,75
2025/03/10 12:58:00;A;;;;8,96
2025/03/10 13:00:00;P;;9,0;37,5;8,96
2025/03/10 13:10:00;A;;;;9,19
2025/03/10 13:11:00;A;;;;8,84
2025/03/10 13:15:00;A;;9,0;38,0;9,31
2025/03/10 13:15:01;P;;;;9,31
2025/03/10 13:16:00;A;;;;8,90
2025/03/10 13:30:00;P;;9,0;37,6;8,95
2025/03/10 13:37:00;A;;;;8,72
2025/03/10 13:38:00;A;;;;8,96
2025/03/10 13:45:00;P;;9,0;38,3;8,94
2025/03/10 14:00:00;P;;9,0;37,8;9,11
2025/03/10 14:15:00;A;;9,0;38,9;8,83
2025/03/10 14:15:01;P;;;;8,83
2025/03/10 14:20:44;A;;;38,0;
2025/03/10 14:27:00;A;;;;9,09
2025/03/10 14:28:00;A;;;;8,86
2025/03/10 14:30:00;A;;9,0;38,1;9,35
2025/03/10 14:30:01;P;;;;9,35
2025/03/10 14:31:00;A;;;;9,09
2025/03/10 14:34:00;A;;;;8,38
2025/03/10 14:35:00;A;;;38,6;8,85
2025/03/10 14:37:00;A;;;;9,10
2025/03/10 14:39:00;A;;;;8,87
2025/03/10 14:40:00;A;;;38,0;
2025/03/10 14:45:00;P;;9,0;38,0;8,94
2025/03/10 14:46:00;A;;;;9,30
2025/03/10 14:47:00;A;;;;8,95
2025/03/10 14:50:00;A;;;;8,57
2025/03/10 14:51:00;A;;;;8,97
2025/03/10 15:00:00;A;;9,0;36,9;8,94
2025/03/10 15:00:01;P;;;36,9;
2025/03/10 15:05:00;A;;;37,6;
2025/03/10 15:07:00;A;;;;8,65
2025/03/10 15:08:00;A;;;;8,93
2025/03/10 15:10:00;A;;;36,8;
2025/03/10 15:15:00;A;;9,1;37,4;8,93
2025/03/10 15:15:01;P;;;37,4;
2025/03/10 15:25:00;A;;;36,6;
2025/03/10 15:30:00;P;;9,0;36,9;8,92
2025/03/10 15:36:00;A;;;;9,20
2025/03/10 15:38:00;A;;;;8,51
2025/03/10 15:39:00;A;;;;8,93
2025/03/10 15:45:00;P;;9,1;36,5;8,94
2025/03/10 16:00:00;P;;9,1;36,5;8,92
2025/03/10 16:15:00;A;;9,2;35,7;8,93
2025/03/10 16:15:01;P;;;35,7;
2025/03/10 16:20:00;A;;;36,5;
2025/03/10 16:24:00;A;;;;9,31
2025/03/10 16:25:00;A;;;;8,92
2025/03/10 16:27:00;A;;;;8,61
2025/03/10 16:28:00;A;;;;8,91
2025/03/10 16:30:00;P;;9,1;36,3;8,93
2025/03/10 16:45:00;A;;9,0;36,7;8,32
2025/03/10 16:45:01;P;;;;8,32
2025/03/10 16:46:00;A;;;;9,15
2025/03/10 16:47:00;A;;;;8,94
2025/03/10 16:50:00;A;;;37,4;
2025/03/10 16:55:00;A;;;36,5;
2025/03/10 17:00:00;A;;9,1;37,3;8,95
2025/03/10 17:00:01;P;;;37,3;
2025/03/10 17:05:00;A;;;36,6;
2025/03/10 17:08:00;A;;;;8,53
2025/03/10 17:09:00;A;;;;8,95
2025/03/10 17:10:00;A;;;37,4;
2025/03/10 17:15:00;P;;9,0;37,7;8,94
2025/03/10 17:30:00;P;;9,0;37,8;8,95
2025/03/10 17:45:00;P;;9,0;37,4;8,95
2025/03/10 17:55:00;A;;;37,9;
2025/03/10 17:58:00;A;;;;9,33
2025/03/10 17:59:00;A;;;;9,07
2025/03/10 18:00:00;P;;9,0;38,2;8,96
2025/03/10 18:02:00;A;;;;8,68
2025/03/10 18:03:00;A;;;;9,22
2025/03/10 18:04:00;A;;;;8,95
2025/03/10 18:15:00;P;;9,1;38,0;8,96
2025/03/10 18:18:00;A;;;;8,69
2025/03/10 18:19:00;A;;;;8,93
2025/03/10 18:20:00;A;;;38,7;
2025/03/10 18:30:00;P;;9,0;39,0;8,96
2025/03/10 18:35:00;A;;;39,7;
2025/03/10 18:40:00;A;;;;8,74
2025/03/10 18:41:00;A;;;;8,95
2025/03/10 18:42:00;A;;;;9,19
2025/03/10 18:43:00;A;;;;8,98
2025/03/10 18:45:00;P;;8,9;40,0;8,98
2025/03/10 18:50:00;A;;;38,9;
2025/03/10 18:53:00;A;;;;8,72
2025/03/10 18:54:00;A;;;;9,06
2025/03/10 19:00:00;P;;8,9;39,0;8,98
2025/03/10 19:02:00;A;;;;8,53
2025/03/10 19:03:00;A;;;;8,98
2025/03/10 19:05:00;A;;;40,1;
2025/03/10 19:15:00;A;;8,9;39,2;9,10
2025/03/10 19:15:01;P;;;39,2;
2025/03/10 19:19:00;A;;;;8,76
2025/03/10 19:20:00;A;;;40,6;9,01
2025/03/10 19:25:00;A;;;40,1;
2025/03/10 19:30:00;P;;8,9;40,4;8,98
2025/03/10 19:40:00;A;;;39,9;
2025/03/10 19:45:00;A;;8,9;39,8;8,61
2025/03/10 19:45:01;P;;;;8,61
2025/03/10 19:46:00;A;;;;9,05
2025/03/10 19:54:00;A;;;;8,80
2025/03/10 19:57:00;A;;;;9,36
2025/03/10 19:59:00;A;;;;8,99
2025/03/10 20:00:00;A;;8,8;40,4;8,99
2025/03/10 20:00:01;P;;;40,4;
2025/03/10 20:03:00;A;;8,6;;
2025/03/10 20:05:00;A;;;41,7;
2025/03/10 20:09:00;A;;8,8;;
2025/03/10 20:15:00;P;;8,8;41,8;9,03
2025/03/10 20:18:00;A;;9,0;;
2025/03/10 20:20:00;A;;;40,6;
2025/03/10 20:25:00;A;;;40,0;
2025/03/10 20:30:00;P;;8,9;39,6;8,99
2025/03/10 20:31:00;A;;;;9,37
2025/03/10 20:32:00;A;;;;8,98
2025/03/10 20:45:00;P;;8,9;39,5;9,00
2025/03/10 20:55:00;A;;;38,2;
2025/03/10 20:56:00;A;;;;8,74
2025/03/10 20:57:00;A;;;;8,95
2025/03/10 21:00:00;P;;9,0;38,3;9,11
2025/03/10 21:01:00;A;;7,6;;8,55
2025/03/10 21:05:00;A;;;0,0;
2025/03/10 21:09:00;A;;7,8;;
2025/03/10 21:15:00;P;;7,8;0,0;8,54
2025/03/10 21:30:00;P;;7,8;0,0;8,54
2025/03/10 21:45:00;P;;7,8;0,0;8,55
2025/03/10 21:57:00;A;;8,0;;
2025/03/10 22:00:00;P;;7,9;0,0;8,54
2025/03/10 22:15:00;P;;8,1;0,0;8,54
2025/03/10 22:30:00;P;;8,0;0,0;8,54
2025/03/10 22:45:00;P;;8,2;0,0;8,54
2025/03/10 23:00:00;P;;8,1;0,0;8,53
2025/03/10 23:12:00;A;;8,3;;
2025/03/10 23:15:00;P;;8,3;0,0;8,54
2025/03/10 23:30:00;P;;8,4;0,0;8,54
2025/03/10 23:45:00;P;;8,4;0,0;8,54
2025/03/11 00:00:00;P;;8,4;0,0;8,53
2025/03/11 00:15:00;P;;8,5;0,0;8,54
2025/03/11 00:30:00;P;;8,5;0,0;8,54
2025/03/11 00:45:00;P;;8,5;0,0;8,53
2025/03/11 01:00:00;P;;8,6;0,0;8,52
2025/03/11 01:15:00;P;;8,7;0,0;8,52
2025/03/11 01:30:00;P;;8,7;0,0;8,53
2025/03/11 01:45:00;P;;8,6;0,0;8,53
2025/03/11 02:00:00;P;;8,7;0,0;8,52
2025/03/11 02:02:00;A;;8,5;;
2025/03/11 02:14:00;A;;8,7;;
2025/03/11 02:15:00;P;;8,6;0,0;8,52
2025/03/11 02:30:00;P;;8,6;0,0;8,52
2025/03/11 02:45:00;P;;8,6;0,0;8,53
2025/03/11 03:00:00;P;;8,6;0,0;8,53
2025/03/11 03:15:00;P;;8,7;0,0;8,54
2025/03/11 03:30:00;P;;8,7;0,0;8,52
2025/03/11 03:45:00;P;;8,6;0,0;8,52
2025/03/11 04:00:00;P;;8,6;0,0;8,52
2025/03/11 04:15:00;P;;8,5;0,0;8,51
2025/03/11 04:30:00;P;;8,6;0,0;8,52
2025/03/11 04:45:00;P;;8,6;0,0;8,52
2025/03/11 05:00:00;P;;8,6;0,0;8,51
2025/03/11 05:01:00;A;;9,1;;8,74
2025/03/11 05:05:00;A;;;31,2;
2025/03/11 05:10:00;A;;;33,2;
2025/03/11 05:11:00;A;;;;8,54
2025/03/11 05:12:00;A;;;;8,86
2025/03/11 05:15:00;A;;9,1;32,0;8,83
2025/03/11 05:15:01;P;;;32,0;
2025/03/11 05:20:00;A;;;34,2;
2025/03/11 05:25:00;A;;;32,5;
2025/03/11 05:30:00;P;;9,1;32,8;8,87
2025/03/11 05:31:00;A;;;;8,50
2025/03/11 05:32:00;A;;;;8,87
2025/03/11 05:33:00;A;;;;9,09
2025/03/11 05:34:00;A;;;;8,87
2025/03/11 05:35:00;A;;;34,4;
2025/03/11 05:40:00;A;;;33,5;
2025/03/11 05:45:00;A;;9,2;33,0;8,71
2025/03/11 05:45:01;P;;;33,0;
2025/03/11 05:50:00;A;;;35,4;8,91
2025/03/11 05:55:00;A;;;36,2;
2025/03/11 05:58:00;A;;;;9,24
2025/03/11 05:59:00;A;;;;9,02
2025/03/11 06:00:00;A;;9,1;36,4;8,77
2025/03/11 06:00:01;P;;;;8,77
2025/03/11 06:05:00;A;;;34,5;
2025/03/11 06:10:00;A;;;36,3;
2025/03/11 06:15:00;A;;9,0;38,3;8,92
2025/03/11 06:15:01;P;;;38,3;
2025/03/11 06:20:00;A;;;40,1;
2025/03/11 06:28:00;A;;;;9,21
2025/03/11 06:29:00;A;;;;8,98
2025/03/11 06:30:00;A;;8,9;41,2;9,00
2025/03/11 06:30:01;P;;;41,2;
2025/03/11 06:35:00;A;;;42,2;
2025/03/11 06:38:00;A;;;;8,46
2025/03/11 06:39:00;A;;;;9,01
2025/03/11 06:40:00;A;;;43,1;
2025/03/11 06:43:00;A;;8,7;;
2025/03/11 06:45:00;A;;8,6;44,0;9,03
2025/03/11 06:45:01;P;;;44,0;
2025/03/11 06:54:00;A;;;;8,72
2025/03/11 06:55:00;A;;;44,6;9,03
2025/03/11 07:00:00;A;;8,5;45,5;9,05
2025/03/11 07:00:01;P;;;45,5;
2025/03/11 07:01:00;A;;8,8;;
2025/03/11 07:05:00;A;;;42,0;
2025/03/11 07:10:00;A;;;42,8;
2025/03/11 07:15:00;P;;8,6;42,5;9,00
2025/03/11 07:16:00;A;;;;8,80
2025/03/11 07:18:00;A;;;;9,01
2025/03/11 07:25:00;A;;;43,2;
2025/03/11 07:30:00;A;;8,8;41,7;9,06
2025/03/11 07:30:01;P;;;41,7;
2025/03/11 07:35:00;A;;;40,9;
2025/03/11 07:40:00;A;;;41,9;
2025/03/11 07:45:00;A;;8,9;41,0;8,99
2025/03/11 07:45:01;P;;;41,0;
2025/03/11 08:00:00;A;;9,0;39,0;9,00
2025/03/11 08:00:01;P;;;39,0;
2025/03/11 08:05:00;A;;;39,7;
2025/03/11 08:10:00;A;;;;9,24
2025/03/11 08:11:00;A;;;;8,97
2025/03/11 08:15:00;P;;8,9;39,4;8,88
2025/03/11 08:30:00;A;;9,0;38,2;8,97
2025/03/11 08:30:01;P;;;38,2;
2025/03/11 08:32:00;A;;;;9,20
2025/03/11 08:33:00;A;;;;8,96
2025/03/11 08:45:00;A;;8,9;38,9;8,96
2025/03/11 08:45:01;P;;;38,9;
2025/03/11 08:52:00;A;;;;9,20
2025/03/11 08:53:00;A;;;;8,77
2025/03/11 08:54:00;A;;;;8,52
2025/03/11 08:55:00;A;;;37,8;8,98
2025/03/11 09:00:00;P;;9,0;38,0;8,95
2025/03/11 09:15:00;P;;9,0;37,6;8,96
2025/03/11 09:30:00;A;;9,0;38,4;8,96
2025/03/11 09:30:01;P;;;38,4;
2025/03/11 09:45:00;A;;9,0;38,4;8,68
2025/03/11 09:45:01;P;;;;8,68
2025/03/11 09:46:00;A;;;;8,96
2025/03/11 09:50:00;A;;;37,5;
2025/03/11 09:54:00;A;;;;8,73
2025/03/11 09:55:00;A;;;;8,95
2025/03/11 09:58:00;A;;;;8,63
2025/03/11 09:59:00;A;;;;8,98
2025/03/11 10:00:00;A;;8,9;38,0;8,96
2025/03/11 10:00:01;P;;;38,0;
2025/03/11 10:02:00;A;;;;9,27
2025/03/11 10:03:00;A;;8,7;;9,01
2025/03/11 10:05:00;A;;;42,5;
2025/03/11 10:06:00;A;;9,0;;
2025/03/11 10:07:00;A;;8,5;;
2025/03/11 10:08:00;A;;8,8;;
2025/03/11 10:09:00;A;;9,0;;
2025/03/11 10:10:00;A;;;37,6;
2025/03/11 10:15:00;A;;8,8;40,9;9,05
2025/03/11 10:15:01;P;;;40,9;
2025/03/11 10:23:00;A;;9,1;;8,81
2025/03/11 10:25:00;A;;;37,8;
2025/03/11 10:30:00;P;;9,1;37,4;8,96
2025/03/11 10:43:00;A;;;;9,17
2025/03/11 10:44:00;A;;;;8,94
2025/03/11 10:45:00;P;;9,0;37,6;8,82
2025/03/11 11:00:00;P;;9,1;37,4;8,94
2025/03/11 11:05:00;A;;;36,8;
2025/03/11 11:15:00;A;;9,0;37,6;8,96
2025/03/11 11:15:01;P;;;37,6;
2025/03/11 11:23:00;A;;;;8,64
2025/03/11 11:24:00;A;;;;8,93
2025/03/11 11:30:00;A;;9,0;37,8;9,17
2025/03/11 11:30:01;P;;;;9,17
2025/03/11 11:31:00;A;;;;8,96
2025/03/11 11:35:00;A;;;37,3;
2025/03/11 11:45:00;P;;9,0;37,5;8,96
2025/03/11 12:00:00;P;;9,1;37,4;8,95
2025/03/11 12:11:00;A;;;;9,16
2025/03/11 12:13:00;A;;;;8,96
2025/03/11 12:15:00;P;;9,1;37,5;8,94
2025/03/11 12:20:00;A;;;38,3;
2025/03/11 12:30:00;P;;9,0;37,8;8,96
2025/03/11 12:31:00;A;;;;8,74
2025/03/11 12:32:00;A;;;;9,06
2025/03/11 12:37:00;A;;;;9,28
2025/03/11 12:38:00;A;;;;8,95
2025/03/11 12:40:00;A;;;37,2;
2025/03/11 12:41:00;A;;;;8,53
2025/03/11 12:42:00;A;;;;8,82
2025/03/11 12:45:00;P;;9,0;37,1;8,96
2025/03/11 12:55:00;A;;;37,7;
2025/03/11 13:00:00;P;;9,0;37,2;8,96
2025/03/11 13:15:00;A;;9,0;38,2;8,96
2025/03/11 13:15:01;P;;;38,2;
2025/03/11 13:17:00;A;;;;8,51
2025/03/11 13:18:00;A;;;;8,97
2025/03/11 13:25:00;A;;;37,4;
2025/03/11 13:29:00;A;;;;9,19
2025/03/11 13:30:00;A;;9,0;37,9;8,95
2025/03/11 13:30:01;P;;;37,9;8,95
2025/03/11 13:39:00;A;;;;8,73
2025/03/11 13:41:00;A;;;;9,06
2025/03/11 13:45:00;P;;9,0;37,5;8,96
2025/03/11 14:00:00;P;;9,0;37,7;8,95
2025/03/11 14:01:00;A;;;;9,34
2025/03/11 14:03:00;A;;;;8,91
2025/03/11 14:04:00;A;;;;9,16
2025/03/11 14:05:00;A;;;;8,95
2025/03/11 14:14:00;A;;;;9,23
2025/03/11 14:15:00;A;;9,0;37,9;8,96
2025/03/11 14:15:01;P;;;;8,96
2025/03/11 14:17:00;A;;;;9,19
2025/03/11 14:18:00;A;;;;8,95
2025/03/11 14:20:00;A;;;37,1;
2025/03/11 14:30:00;P;;9,1;37,1;8,95
2025/03/11 14:32:00;A;;;;8,74
2025/03/11 14:33:00;A;;;;8,94
2025/03/11 14:42:00;A;;;;9,36
2025/03/11 14:43:00;A;;;;8,93
2025/03/11 14:45:00;P;;9,0;37,1;8,96
2025/03/11 15:00:00;A;;9,0;37,8;8,90
2025/03/11 15:00:01;P;;;37,8;
2025/03/11 15:05:00;A;;;36,4;
2025/03/11 15:09:00;A;;9,3;;8,65
2025/03/11 15:10:00;A;;9,0;28,9;
2025/03/11 15:12:00;A;;8,5;;8,90
2025/03/11 15:13:00;A;;9,0;;
2025/03/11 15:15:00;A;;9,0;36,8;8,95
2025/03/11 15:15:01;P;;;36,8;
2025/03/11 15:17:00;A;;9,2;;
2025/03/11 15:20:00;A;;;29,7;
2025/03/11 15:25:00;A;;;33,8;
2025/03/11 15:29:00;A;;9,0;;
2025/03/11 15:30:00;A;;9,1;36,9;9,20
2025/03/11 15:30:01;P;;;36,9;9,20
2025/03/11 15:31:00;A;;;;8,94
2025/03/11 15:35:00;A;;;37,5;
2025/03/11 15:39:00;A;;;;9,16
2025/03/11 15:40:00;A;;;36,4;8,93
2025/03/11 15:45:00;P;;9,1;36,2;8,92
2025/03/11 15:50:00;A;;;37,0;
2025/03/11 16:00:00;A;;9,0;36,7;8,54
2025/03/11 16:00:01;P;;;;8,54
2025/03/11 16:01:00;A;;8,3;;
2025/03/11 16:01:34;A;;8,4;0,0;8,55
2025/03/11 16:01:35;S;;;0,0;
2025/03/11 16:05:00;A;;7,8;;
2025/03/11 16:06:00;A;;8,1;;
2025/03/11 16:13:03;S;;7,9;0,0;8,54
2025/03/11 16:15:00;P;;8,1;0,0;8,53
2025/03/11 16:16:00;A;;8,9;;8,91
2025/03/11 16:18:00;A;;;;9,14
2025/03/11 16:19:00;A;;;;9,35
2025/03/11 16:20:00;A;;9,2;31,9;8,88
2025/03/11 16:25:00;A;;;37,0;
2025/03/11 16:28:00;A;;;;8,68
2025/03/11 16:29:00;A;;;;8,93
2025/03/11 16:30:00;A;;9,1;36,9;8,57
2025/03/11 16:30:01;P;;;;8,57
2025/03/11 16:31:00;A;;;;8,94
2025/03/11 16:40:00;A;;;36,4;
2025/03/11 16:45:00;A;;9,1;37,2;8,93
2025/03/11 16:45:01;P;;;37,2;
2025/03/11 16:52:00;A;;;;9,35
2025/03/11 16:53:00;A;;;;8,94
2025/03/11 17:00:00;P;;9,1;37,1;8,95
2025/03/11 17:05:00;A;;;37,6;
2025/03/11 17:10:00;A;;;;9,38
2025/03/11 17:11:00;A;;;;8,81
2025/03/11 17:15:00;P;;8,9;38,0;8,96
