Date-time;Type;RTU IS150 - Ponte Druso - Pressione (bar);RTU IS150 - Ponte Druso - Portata (l/s)
2025/03/15 03:00:00;P;6,9;-8,3
2025/03/15 03:15:00;P;6,9;-8,2
2025/03/15 03:30:00;P;6,9;-8,5
2025/03/15 03:45:00;P;6,7;-12,4
2025/03/15 04:00:00;P;6,7;-11,4
2025/03/15 04:15:00;P;6,7;-12,5
2025/03/15 04:30:00;P;6,7;-12,5
2025/03/15 04:45:00;P;6,7;-12,8
2025/03/15 05:00:00;P;6,7;-11,4
2025/03/15 05:15:00;P;6,7;-11,2
2025/03/15 05:30:00;P;6,7;-12,3
2025/03/15 05:45:00;P;6,7;-13,0
2025/03/15 06:00:00;P;6,7;-13,8
2025/03/15 06:15:00;P;6,7;-12,8
2025/03/15 06:30:00;P;6,7;-12,9
2025/03/15 06:45:00;P;6,6;-13,3
2025/03/15 07:00:00;P;6,6;-14,8
2025/03/15 07:15:00;P;6,5;-14,0
2025/03/15 07:30:00;P;6,5;-15,2
2025/03/15 07:45:00;P;6,3;-18,0
2025/03/15 08:00:00;P;6,5;-10,6
2025/03/15 08:15:00;P;6,4;-7,9
2025/03/15 08:30:00;P;6,5;-5,2
2025/03/15 08:45:00;P;6,5;-2,4
2025/03/15 09:00:00;P;6,4;-3,1
2025/03/15 09:15:00;P;6,4;-4,2
2025/03/15 09:30:00;P;6,5;-2,4
2025/03/15 09:45:00;P;6,4;-5,3
2025/03/15 10:00:00;P;6,5;-6,8
2025/03/15 10:15:00;P;6,5;-6,8
2025/03/15 10:30:00;P;6,4;-3,5
2025/03/15 10:45:00;P;6,5;-8,0
2025/03/15 11:00:00;P;6,5;-7,6
2025/03/15 11:15:00;P;6,4;-4,9
2025/03/15 11:30:00;P;6,5;-5,3
2025/03/15 11:45:00;P;6,5;-8,3
2025/03/15 12:00:00;P;6,5;-5,7
2025/03/15 12:15:00;P;6,4;-8,1
2025/03/15 12:30:00;P;6,4;-7,2
2025/03/15 12:45:00;P;6,5;-8,3
2025/03/15 13:00:00;P;6,5;-7,0
2025/03/15 13:15:00;P;6,4;-6,1
2025/03/15 13:30:00;P;6,5;-7,3
2025/03/15 13:45:00;P;6,5;-6,6
2025/03/15 14:00:00;P;6,5;-5,4
2025/03/15 14:15:00;P;6,5;-7,2
2025/03/15 14:30:00;P;6,5;-8,0
2025/03/15 14:45:00;P;6,5;-8,3
2025/03/15 15:00:00;P;6,5;-10,3
2025/03/15 15:15:00;P;6,5;-6,6
2025/03/15 15:30:00;P;6,5;-5,5
2025/03/15 15:45:00;P;6,5;-6,9
2025/03/15 16:00:00;P;6,5;-12,0
2025/03/15 16:15:00;P;6,4;-10,3
2025/03/15 16:30:00;P;6,5;-12,2
2025/03/15 16:45:00;P;6,4;-13,9
2025/03/15 17:00:00;P;6,4;-13,2
2025/03/15 17:15:00;P;6,4;-11,9
2025/03/15 17:30:00;P;6,4;-11,9
2025/03/15 17:45:00;P;6,4;-13,0
2025/03/15 18:00:00;P;6,4;-11,2
2025/03/15 18:15:00;P;6,5;-9,7
2025/03/15 18:30:00;P;6,4;-13,4
2025/03/15 18:45:00;P;6,4;-13,7
2025/03/15 19:00:00;P;6,5;-6,5
2025/03/15 19:15:00;P;6,5;-7,1
2025/03/15 19:30:00;P;6,4;-5,3
2025/03/15 19:45:00;P;6,5;-6,2
2025/03/15 20:00:00;P;6,5;-7,2
2025/03/15 20:15:00;P;6,5;-8,1
2025/03/15 20:30:00;P;6,5;-4,8
2025/03/15 20:45:00;P;6,5;-8,1
2025/03/15 21:00:00;P;6,5;-10,4
2025/03/15 21:15:00;P;6,4;-8,0
2025/03/15 21:30:00;P;6,6;-7,8
2025/03/15 21:45:00;P;6,6;-9,1
2025/03/15 22:00:00;P;6,7;-10,8
2025/03/15 22:15:00;P;6,6;-10,6
2025/03/15 22:30:00;P;6,7;-9,9
2025/03/15 22:45:00;P;6,7;-9,1
2025/03/15 23:00:00;P;6,7;-10,4
2025/03/15 23:15:00;P;6,7;-9,4
2025/03/15 23:30:00;P;6,7;-11,3
2025/03/15 23:45:00;P;6,8;-10,1
2025/03/16 00:00:00;P;6,8;-10,8
2025/03/16 00:15:00;P;6,8;-9,7
2025/03/16 00:30:00;P;6,8;-8,8
2025/03/16 00:45:00;P;6,8;-10,2
2025/03/16 01:00:00;P;6,8;-8,2
2025/03/16 01:15:00;P;6,8;-8,3
2025/03/16 01:30:00;P;6,9;-8,2
2025/03/16 01:45:00;P;6,9;-8,6
2025/03/16 02:00:00;P;6,9;-8,6
2025/03/16 02:15:00;P;6,9;-8,5
2025/03/16 02:30:00;P;6,9;-8,4
2025/03/16 02:45:00;P;6,9;-9,9
2025/03/16 03:00:00;P;6,9;-8,4
2025/03/16 03:15:00;P;6,9;-8,5
2025/03/16 03:30:00;P;6,9;-6,9
2025/03/16 03:45:00;P;6,9;-8,1
2025/03/16 04:00:00;P;6,9;-9,0
2025/03/16 04:15:00;P;6,9;-8,3
2025/03/16 04:30:00;P;6,9;-8,3
2025/03/16 04:45:00;P;6,9;-8,9
2025/03/16 05:00:00;P;6,8;-9,7
2025/03/16 05:15:00;P;6,9;-10,4
2025/03/16 05:30:00;P;6,9;-9,5
2025/03/16 05:45:00;P;6,8;-9,0
2025/03/16 06:00:00;P;6,8;-9,4
2025/03/16 06:15:00;P;6,8;-9,4
2025/03/16 06:30:00;P;6,7;-12,9
2025/03/16 06:45:00;P;6,6;-11,0
2025/03/16 07:00:00;P;6,7;-13,0
2025/03/16 07:15:00;P;6,6;-14,6
2025/03/16 07:30:00;P;6,6;-14,4
2025/03/16 07:45:00;P;6,5;-14,8
2025/03/16 08:00:00;P;6,4;-16,6
2025/03/16 08:15:00;P;6,3;-18,4
2025/03/16 08:30:00;P;6,4;-12,1
2025/03/16 08:45:00;P;6,5;-11,5
2025/03/16 09:00:00;P;6,5;-9,5
2025/03/16 09:15:00;P;6,4;-7,6
2025/03/16 09:30:00;P;6,4;-9,5
2025/03/16 09:45:00;P;6,4;-8,2
2025/03/16 10:00:00;P;6,4;-10,6
2025/03/16 10:15:00;P;6,4;-7,4
2025/03/16 10:30:00;P;6,5;-9,3
2025/03/16 10:45:00;P;6,5;-9,9
2025/03/16 11:00:00;P;6,5;-8,8
2025/03/16 11:15:00;P;6,5;-9,3
2025/03/16 11:30:00;P;6,5;-10,5
2025/03/16 11:45:00;P;6,4;-8,6
2025/03/16 12:00:00;P;6,5;-4,7
2025/03/16 12:15:00;P;6,5;-8,3
2025/03/16 12:30:00;P;6,5;-8,1
2025/03/16 12:45:00;P;6,4;-7,9
2025/03/16 13:00:00;P;6,5;-7,6
2025/03/16 13:15:00;P;6,5;-9,7
2025/03/16 13:30:00;P;6,5;-8,7
2025/03/16 13:45:00;P;6,4;-8,5
2025/03/16 14:00:00;P;6,5;-9,2
2025/03/16 14:15:00;P;6,5;-9,4
2025/03/16 14:30:00;P;6,5;-8,7
2025/03/16 14:45:00;P;6,5;-8,8
2025/03/16 15:00:00;P;6,5;-8,0
2025/03/16 15:15:00;P;6,5;-8,7
2025/03/16 15:30:00;P;6,6;-9,5
2025/03/16 15:45:00;P;6,5;-12,6
2025/03/16 16:00:00;P;6,4;-12,4
2025/03/16 16:15:00;P;6,5;-13,7
2025/03/16 16:30:00;P;6,5;-10,3
2025/03/16 16:45:00;P;6,5;-12,6
2025/03/16 17:00:00;P;6,4;-15,6
2025/03/16 17:15:00;P;6,4;-13,6
2025/03/16 17:30:00;P;6,4;-14,5
2025/03/16 17:45:00;P;6,7;-7,0
2025/03/16 18:00:00;P;6,4;-8,6
2025/03/16 18:15:00;P;6,5;-6,4
2025/03/16 18:30:00;P;6,5;-7,9
2025/03/16 18:45:00;P;6,4;-5,6
2025/03/16 19:00:00;P;6,5;-6,5
2025/03/16 19:15:00;P;6,4;-3,8
2025/03/16 19:30:00;P;6,4;-5,7
2025/03/16 19:45:00;P;6,5;-6,0
2025/03/16 20:00:00;P;6,4;-6,3
2025/03/16 20:15:00;P;6,5;-8,4
2025/03/16 20:30:00;P;6,5;-7,1
2025/03/16 20:45:00;P;6,4;-8,4
2025/03/16 21:00:00;P;6,5;-7,5
2025/03/16 21:15:00;P;6,5;-7,6
2025/03/16 21:30:00;P;6,5;-9,4
2025/03/16 21:45:00;P;6,4;-8,5
2025/03/16 22:00:00;P;6,6;-7,9
2025/03/16 22:15:00;P;6,6;-8,8
2025/03/16 22:30:00;P;6,7;-12,6
2025/03/16 22:45:00;P;6,7;-13,6
2025/03/16 23:00:00;P;6,7;-10,3
2025/03/16 23:15:00;P;6,7;-11,1
2025/03/16 23:30:00;P;6,8;-10,1
2025/03/16 23:45:00;P;6,8;-10,8
2025/03/17 00:00:00;P;6,8;-10,8
2025/03/17 00:15:00;P;6,8;-9,2
2025/03/17 00:30:00;P;6,8;-9,2
2025/03/17 00:45:00;P;6,9;-9,1
2025/03/17 01:00:00;P;6,9;-9,3
2025/03/17 01:15:00;P;6,9;-8,2
2025/03/17 01:30:00;P;6,9;-8,5
2025/03/17 01:45:00;P;6,9;-7,9
2025/03/17 02:00:00;P;6,9;-8,7
2025/03/17 02:15:00;P;6,9;-10,0
2025/03/17 02:30:00;P;6,9;-8,9
2025/03/17 02:45:00;P;6,9;-9,2
2025/03/17 03:00:00;P;6,9;-8,4
2025/03/17 03:15:00;P;6,9;-8,6
2025/03/17 03:30:00;P;6,9;-9,7
2025/03/17 03:45:00;P;6,9;-9,1
2025/03/17 04:00:00;P;6,9;-8,0
2025/03/17 04:15:00;P;6,8;-9,0
2025/03/17 04:30:00;P;6,8;-8,8
2025/03/17 04:45:00;P;6,8;-10,0
2025/03/17 05:00:00;P;6,8;-9,4
2025/03/17 05:15:00;P;6,8;-9,8
2025/03/17 05:30:00;P;6,8;-10,0
2025/03/17 05:45:00;P;6,8;-9,9
2025/03/17 06:00:00;P;6,7;-10,8
2025/03/17 06:15:00;P;6,7;-12,5
2025/03/17 06:30:00;P;6,6;-12,9
2025/03/17 06:45:00;P;6,6;-10,6
2025/03/17 07:00:00;P;6,4;-8,8
2025/03/17 07:15:00;P;6,3;-3,9
2025/03/17 07:30:00;P;6,3;-2,4
2025/03/17 07:45:00;P;6,4;-3,0
2025/03/17 08:00:00;P;6,4;-1,4
2025/03/17 08:15:00;P;6,4;-2,6
2025/03/17 08:30:00;P;6,4;0,0
2025/03/17 08:45:00;P;6,5;-2,2
2025/03/17 09:00:00;P;6,5;-1,9
2025/03/17 09:15:00;P;6,4;-2,2
2025/03/17 09:30:00;P;6,5;-3,2
2025/03/17 09:45:00;P;6,5;-3,5
2025/03/17 10:00:00;P;6,5;-0,7
2025/03/17 10:15:00;P;6,5;-3,9
2025/03/17 10:30:00;P;6,5;-3,3
2025/03/17 10:45:00;P;6,5;-3,6
2025/03/17 11:00:00;P;6,5;-4,4
2025/03/17 11:15:00;P;6,5;-4,6
2025/03/17 11:30:00;P;6,5;-4,2
2025/03/17 11:45:00;P;6,5;-3,4
2025/03/17 12:00:00;P;6,5;0,0
2025/03/17 12:15:00;P;6,5;-1,0
2025/03/17 12:30:00;P;6,5;-3,1
2025/03/17 12:45:00;P;6,4;-2,0
2025/03/17 13:00:00;P;6,5;-1,4
2025/03/17 13:15:00;P;6,5;-4,9
2025/03/17 13:30:00;P;6,5;-3,4
2025/03/17 13:45:00;P;6,4;-1,1
2025/03/17 14:00:00;P;6,5;0,9
2025/03/17 14:15:00;P;6,5;-1,5
2025/03/17 14:30:00;P;6,5;-2,2
2025/03/17 14:45:00;P;6,5;-0,8
2025/03/17 15:00:00;P;6,5;-4,6
2025/03/17 15:15:00;P;6,5;-6,7
2025/03/17 15:30:00;P;6,5;-6,2
2025/03/17 15:45:00;P;6,5;-7,4
2025/03/17 16:00:00;P;6,5;-11,5
2025/03/17 16:15:00;P;6,5;-7,4
2025/03/17 16:30:00;P;6,5;-6,8
2025/03/17 16:45:00;P;6,5;-7,6
2025/03/17 17:00:00;P;6,4;-8,6
2025/03/17 17:15:00;P;6,4;-8,6
2025/03/17 17:30:00;P;6,4;-8,6
2025/03/17 17:45:00;P;6,4;-8,1
2025/03/17 18:00:00;P;6,5;-4,8
2025/03/17 18:15:00;P;6,4;-3,8
2025/03/17 18:30:00;P;6,5;-4,2
2025/03/17 18:45:00;P;6,4;-4,1
2025/03/17 19:00:00;P;6,4;-6,3
2025/03/17 19:15:00;P;6,4;-3,5
2025/03/17 19:30:00;P;6,4;0,0
2025/03/17 19:45:00;P;6,4;-5,6
2025/03/17 20:00:00;P;6,3;-1,6
2025/03/17 20:15:00;P;6,4;-6,3
2025/03/17 20:30:00;P;6,4;-6,4
2025/03/17 20:45:00;P;6,4;-6,2
2025/03/17 21:00:00;P;6,5;-3,6
2025/03/17 21:15:00;P;6,5;-5,8
2025/03/17 21:30:00;P;6,5;-8,4
2025/03/17 21:45:00;P;6,6;-6,2
2025/03/17 22:00:00;P;6,5;-7,7
2025/03/17 22:15:00;P;6,6;-9,7
2025/03/17 22:30:00;P;6,7;-10,2
2025/03/17 22:45:00;P;6,7;-10,0
2025/03/17 23:00:00;P;6,7;-10,8
2025/03/17 23:15:00;P;6,7;-10,4
2025/03/17 23:30:00;P;6,7;-10,5
2025/03/17 23:45:00;P;6,8;-10,6
2025/03/18 00:00:00;P;6,8;-12,6
2025/03/18 00:15:00;P;6,8;-9,7
2025/03/18 00:30:00;P;6,8;-9,0
2025/03/18 00:45:00;P;6,8;-8,7
2025/03/18 01:00:00;P;6,9;-8,3
2025/03/18 01:15:00;P;6,9;-8,6
2025/03/18 01:30:00;P;6,9;-8,7
2025/03/18 01:45:00;P;6,9;-8,0
2025/03/18 02:00:00;P;6,9;-8,0
2025/03/18 02:15:00;P;6,9;-8,1
2025/03/18 02:30:00;P;6,9;-8,1
2025/03/18 02:45:00;P;6,9;-7,5
2025/03/18 03:00:00;P;6,9;-7,3
2025/03/18 03:15:00;P;6,9;-7,7
2025/03/18 03:30:00;P;6,9;-8,8
2025/03/18 03:45:00;P;6,8;-9,0
2025/03/18 04:00:00;P;6,9;-8,6
2025/03/18 04:15:00;P;6,8;-9,5
2025/03/18 04:30:00;P;6,8;-9,6
2025/03/18 04:45:00;P;6,8;-8,5
2025/03/18 05:00:00;P;6,8;-9,1
2025/03/18 05:15:00;P;6,8;-9,6
2025/03/18 05:30:00;P;6,8;-10,0
2025/03/18 05:45:00;P;6,8;-9,6
2025/03/18 06:00:00;P;6,8;-10,5
2025/03/18 06:15:00;P;6,6;-12,3
2025/03/18 06:30:00;P;6,5;-14,8
2025/03/18 06:45:00;P;6,3;-15,1
2025/03/18 07:00:00;P;6,5;-6,4
2025/03/18 07:15:00;P;6,5;0,0
2025/03/18 07:30:00;P;6,5;0,0
2025/03/18 07:45:00;P;6,5;2,7
2025/03/18 08:00:00;P;6,5;2,0
2025/03/18 08:15:00;P;6,4;-3,1
2025/03/18 08:30:00;P;6,5;-2,9
2025/03/18 08:45:00;P;6,5;1,0
2025/03/18 09:00:00;P;6,5;-2,2
2025/03/18 09:15:00;P;6,5;0,9
2025/03/18 09:30:00;P;6,5;0,0
2025/03/18 09:45:00;P;6,5;1,7
2025/03/18 10:00:00;P;6,5;1,3
2025/03/18 10:15:00;P;6,5;-0,6
2025/03/18 10:30:00;P;6,5;3,0
2025/03/18 10:45:00;P;6,6;2,3
2025/03/18 11:00:00;P;6,5;2,7
2025/03/18 11:15:00;P;6,6;2,3
2025/03/18 11:30:00;P;6,5;4,6
2025/03/18 11:45:00;P;6,6;3,7
2025/03/18 12:00:00;P;6,6;4,6
2025/03/18 12:15:00;P;6,5;1,1
2025/03/18 12:30:00;P;6,5;2,1
2025/03/18 12:45:00;P;6,5;1,4
2025/03/18 13:00:00;P;6,5;1,8
2025/03/18 13:15:00;P;6,5;1,3
2025/03/18 13:30:00;P;6,5;-0,8
2025/03/18 13:45:00;P;6,5;0,7
2025/03/18 14:00:00;P;6,5;5,7
2025/03/18 14:15:00;P;6,5;3,1
2025/03/18 14:30:00;P;6,6;-0,7
2025/03/18 14:45:00;P;6,6;-1,3
2025/03/18 15:00:00;P;6,6;-0,5
2025/03/18 15:15:00;P;6,6;-3,5
2025/03/18 15:30:00;P;6,6;-3,8
2025/03/18 15:45:00;P;6,7;-4,3
2025/03/18 16:00:00;P;6,7;-2,7
2025/03/18 16:15:00;P;6,6;-1,8
2025/03/18 16:30:00;P;6,7;-3,7
2025/03/18 16:45:00;P;6,6;0,8
2025/03/18 17:00:00;P;6,6;0,0
2025/03/18 17:15:00;P;6,6;-3,3
2025/03/18 17:30:00;P;6,6;-5,0
2025/03/18 17:45:00;P;6,6;-1,8
2025/03/18 18:00:00;P;6,6;-4,7
2025/03/18 18:15:00;P;6,5;-3,2
2025/03/18 18:30:00;P;6,6;-4,5
2025/03/18 18:45:00;P;6,5;-1,9
2025/03/18 19:00:00;P;6,5;-4,1
2025/03/18 19:15:00;P;6,4;-1,7
2025/03/18 19:30:00;P;6,4;-1,4
2025/03/18 19:45:00;P;6,5;-6,4
2025/03/18 20:00:00;P;6,4;-4,4
2025/03/18 20:15:00;P;6,5;-4,7
2025/03/18 20:30:00;P;6,5;-4,1
2025/03/18 20:45:00;P;6,5;-5,0
2025/03/18 21:00:00;P;6,5;-3,6
2025/03/18 21:15:00;P;6,6;-3,8
2025/03/18 21:30:00;P;6,6;-4,7
2025/03/18 21:45:00;P;6,7;-6,3
2025/03/18 22:00:00;P;6,7;-6,9
2025/03/18 22:15:00;P;6,5;-9,1
2025/03/18 22:30:00;P;6,6;-9,1
2025/03/18 22:45:00;P;6,7;-12,7
2025/03/18 23:00:00;P;6,7;-12,5
2025/03/18 23:15:00;P;6,8;-11,5
2025/03/18 23:30:00;P;6,8;-10,8
2025/03/18 23:45:00;P;6,8;-10,4
2025/03/19 00:00:00;P;6,8;-8,6
2025/03/19 00:15:00;P;6,8;-9,9
2025/03/19 00:30:00;P;6,8;-9,2
2025/03/19 00:45:00;P;6,8;-9,2
2025/03/19 01:00:00;P;6,8;-9,0
2025/03/19 01:15:00;P;6,9;-9,5
2025/03/19 01:30:00;P;6,9;-8,3
2025/03/19 01:45:00;P;6,8;-9,1
2025/03/19 02:00:00;P;6,9;-8,8
2025/03/19 02:15:00;P;6,9;-8,6
2025/03/19 02:30:00;P;6,9;-8,8
2025/03/19 02:45:00;P;6,9;-7,8
2025/03/19 03:00:00;P;6,9;-9,2
2025/03/19 03:15:00;P;6,9;-8,3
2025/03/19 03:30:00;P;6,9;-8,4
2025/03/19 03:45:00;P;6,8;-9,5
2025/03/19 04:00:00;P;6,7;-12,0
2025/03/19 04:15:00;P;6,7;-12,7
2025/03/19 04:30:00;P;6,7;-13,6
2025/03/19 04:45:00;P;6,7;-13,0
2025/03/19 05:00:00;P;6,7;-12,4
2025/03/19 05:15:00;P;6,7;-12,3
2025/03/19 05:30:00;P;6,7;-12,9
2025/03/19 05:45:00;P;6,7;-13,0
2025/03/19 06:00:00;P;6,6;-14,7
2025/03/19 06:15:00;P;6,5;-13,8
2025/03/19 06:30:00;P;6,3;-16,9
2025/03/19 06:45:00;P;6,3;-9,2
2025/03/19 07:00:00;P;6,2;-10,0
2025/03/19 07:15:00;P;6,3;-1,6
2025/03/19 07:30:00;P;6,4;4,3
2025/03/19 07:45:00;P;6,5;1,8
2025/03/19 08:00:00;P;6,4;-4,1
2025/03/19 08:15:00;P;6,4;0,6
2025/03/19 08:30:00;P;6,5;-1,8
2025/03/19 08:45:00;P;6,5;-4,4
2025/03/19 09:00:00;P;6,5;0,9
2025/03/19 09:15:00;P;6,5;-3,2
2025/03/19 09:30:00;P;6,5;-2,3
2025/03/19 09:45:00;P;6,5;-1,6
2025/03/19 10:00:00;P;6,6;1,9
2025/03/19 10:15:00;P;6,5;1,8
2025/03/19 10:30:00;P;6,5;-0,9
2025/03/19 10:45:00;P;6,6;-0,4
2025/03/19 11:00:00;P;6,5;2,0
2025/03/19 11:15:00;P;6,5;1,3
2025/03/19 11:30:00;P;6,5;0,0
2025/03/19 11:45:00;P;6,6;2,2
2025/03/19 12:00:00;P;6,6;1,4
2025/03/19 12:15:00;P;6,5;1,4
2025/03/19 12:30:00;P;6,5;-1,2
2025/03/19 12:45:00;P;6,5;-1,8
2025/03/19 13:00:00;P;6,5;1,4
2025/03/19 13:15:00;P;6,5;-1,1
2025/03/19 13:30:00;P;6,5;0,0
2025/03/19 13:45:00;P;6,5;0,0
2025/03/19 14:00:00;P;6,6;2,1
2025/03/19 14:15:00;P;6,7;-22,0
2025/03/19 14:30:00;P;6,8;-22,6
2025/03/19 14:45:00;P;6,7;-20,5
2025/03/19 15:00:00;P;6,8;-20,2
2025/03/19 15:15:00;P;6,7;-22,9
2025/03/19 15:30:00;P;6,6;-14,8
2025/03/19 15:45:00;P;6,5;-11,5
2025/03/19 16:00:00;P;6,5;-9,6
2025/03/19 16:15:00;P;6,5;-7,1
2025/03/19 16:30:00;P;6,5;-10,2
2025/03/19 16:45:00;P;6,5;-10,9
2025/03/19 17:00:00;P;6,5;-9,2
2025/03/19 17:15:00;P;6,4;-10,6
2025/03/19 17:30:00;P;6,4;-9,3
2025/03/19 17:45:00;P;6,4;-11,5
2025/03/19 18:00:00;P;6,5;-5,6
2025/03/19 18:15:00;P;6,4;-7,3
2025/03/19 18:30:00;P;6,5;-6,8
2025/03/19 18:45:00;P;6,5;-5,5
2025/03/19 19:00:00;P;6,4;-5,5
2025/03/19 19:15:00;P;6,4;-4,3
2025/03/19 19:30:00;P;6,4;-4,5
2025/03/19 19:45:00;P;6,4;-7,2
2025/03/19 20:00:00;P;6,4;-6,2
2025/03/19 20:15:00;P;6,4;-6,4
2025/03/19 20:30:00;P;6,4;-7,9
2025/03/19 20:45:00;P;6,5;-3,4
2025/03/19 21:00:00;P;6,5;-5,0
2025/03/19 21:15:00;P;6,5;-4,2
2025/03/19 21:30:00;P;6,5;-7,7
2025/03/19 21:45:00;P;6,5;-7,2
2025/03/19 22:00:00;P;6,5;-9,5
2025/03/19 22:15:00;P;6,5;-9,7
2025/03/19 22:30:00;P;6,6;-9,3
2025/03/19 22:45:00;P;6,7;-11,0
2025/03/19 23:00:00;P;6,7;-11,1
2025/03/19 23:15:00;P;6,7;-9,1
2025/03/19 23:30:00;P;6,7;-9,7
2025/03/19 23:45:00;P;6,7;-11,4
2025/03/20 00:00:00;P;6,8;-9,7
2025/03/20 00:15:00;P;6,8;-9,7
2025/03/20 00:30:00;P;6,8;-9,1
2025/03/20 00:45:00;P;6,8;-9,7
2025/03/20 01:00:00;P;6,8;-9,0
2025/03/20 01:15:00;P;6,9;-8,6
2025/03/20 01:30:00;P;6,9;-8,6
2025/03/20 01:45:00;P;6,9;-8,8
2025/03/20 02:00:00;P;6,9;-8,7
2025/03/20 02:15:00;P;6,9;-8,6
2025/03/20 02:30:00;P;6,9;-7,8
2025/03/20 02:45:00;P;6,9;-6,7
2025/03/20 03:00:00;P;6,8;-8,4
2025/03/20 03:15:00;P;6,9;-6,7
2025/03/20 03:30:00;P;6,9;-8,8
2025/03/20 03:45:00;P;6,9;-9,7
2025/03/20 04:00:00;P;6,8;-9,0
2025/03/20 04:15:00;P;6,9;-9,9
2025/03/20 04:30:00;P;6,8;-10,7
2025/03/20 04:45:00;P;6,8;-9,9
2025/03/20 05:00:00;P;6,8;-8,4
2025/03/20 05:15:00;P;6,8;-10,3
2025/03/20 05:30:00;P;6,8;-10,9
2025/03/20 05:45:00;P;6,8;-9,9
2025/03/20 06:00:00;P;6,7;-12,0
2025/03/20 06:15:00;P;6,6;-13,0
2025/03/20 06:30:00;P;6,5;-14,4
2025/03/20 06:45:00;P;6,5;-9,0
2025/03/20 07:00:00;P;6,5;-7,3
2025/03/20 07:15:00;P;6,2;-8,9
2025/03/20 07:30:00;P;6,3;-2,6
2025/03/20 07:45:00;P;6,3;-4,4
2025/03/20 08:00:00;P;6,4;4,8
2025/03/20 08:15:00;P;6,4;10,7
2025/03/20 08:30:00;P;6,4;5,7
2025/03/20 08:45:00;P;6,5;0,0
2025/03/20 09:00:00;P;6,5;-2,5
2025/03/20 09:15:00;P;6,5;-1,9
2025/03/20 09:30:00;P;6,5;-4,5
2025/03/20 09:45:00;P;6,4;-0,9
2025/03/20 10:00:00;P;6,5;-0,7
2025/03/20 10:15:00;P;6,6;0,0
2025/03/20 10:30:00;P;6,5;-3,4
2025/03/20 10:45:00;P;6,5;0,0
2025/03/20 11:00:00;P;6,5;-2,7
2025/03/20 11:15:00;P;6,5;-4,9
2025/03/20 11:30:00;P;6,5;-2,8
2025/03/20 11:45:00;P;6,5;-3,6
2025/03/20 12:00:00;P;6,4;-1,6
2025/03/20 12:15:00;P;6,5;0,0
2025/03/20 12:30:00;P;6,4;-1,4
2025/03/20 12:45:00;P;6,5;-2,4
2025/03/20 13:00:00;P;6,5;1,7
2025/03/20 13:15:00;P;6,4;-2,3
2025/03/20 13:30:00;P;6,5;-0,7
2025/03/20 13:45:00;P;6,5;-2,1
2025/03/20 14:00:00;P;6,5;0,8
2025/03/20 14:15:00;P;6,4;-0,7
2025/03/20 14:30:00;P;6,5;-2,7
2025/03/20 14:45:00;P;6,5;-1,4
2025/03/20 15:00:00;P;6,5;-1,6
2025/03/20 15:15:00;P;6,5;-1,5
2025/03/20 15:30:00;P;6,5;-1,2
2025/03/20 15:45:00;P;6,5;-2,9
2025/03/20 16:00:00;P;6,4;-6,7
2025/03/20 16:15:00;P;6,5;-5,8
2025/03/20 16:30:00;P;6,4;-9,5
2025/03/20 16:45:00;P;6,5;-7,8
2025/03/20 17:00:00;P;6,4;-7,8
2025/03/20 17:15:00;P;6,4;-11,1
2025/03/20 17:30:00;P;6,5;-6,0
2025/03/20 17:45:00;P;6,5;-5,4
2025/03/20 18:00:00;P;6,4;-2,4
2025/03/20 18:15:00;P;6,5;-3,3
2025/03/20 18:30:00;P;6,4;-5,5
2025/03/20 18:45:00;P;6,4;-4,0
2025/03/20 19:00:00;P;6,4;-3,1
2025/03/20 19:15:00;P;6,4;-1,4
2025/03/20 19:30:00;P;6,4;-5,4
2025/03/20 19:45:00;P;6,4;-2,0
2025/03/20 20:00:00;P;6,3;-3,6
2025/03/20 20:15:00;P;6,4;-7,2
2025/03/20 20:30:00;P;6,4;-5,8
2025/03/20 20:45:00;P;6,5;-4,3
2025/03/20 21:00:00;P;6,5;-5,4
2025/03/20 21:15:00;P;6,5;-5,8
2025/03/20 21:30:00;P;6,5;-8,1
2025/03/20 21:45:00;P;6,5;-6,8
2025/03/20 22:00:00;P;6,5;-9,0
2025/03/20 22:15:00;P;6,5;-8,5
2025/03/20 22:30:00;P;6,7;-11,9
2025/03/20 22:45:00;P;6,6;-10,0
2025/03/20 23:00:00;P;6,7;-10,6
2025/03/20 23:15:00;P;6,7;-11,5
2025/03/20 23:30:00;P;6,7;-10,6
2025/03/20 23:45:00;P;6,8;-8,0
2025/03/21 00:00:00;P;6,8;-9,1
