Date-time;Type;Metadato grafico storico;RIL003 - San Giorgio - Misura pressione rete (bar);RIL003 - San Giorgio - Misura pressione rilancio (bar);RIL003 - San Giorgio - Misura pressione Miramonti (bar);RIL003 - San Giorgio - Misura portata Miramonti (impulsiva) (mc);RIL003 - San Giorgio - Misura portata rete (impulsiva) (mc)
2025/03/15 21:30:00;A;;3,3;48,1;6,2;0,00;0,0
2025/03/15 21:30:01;P;;;;6,2;;
2025/03/15 21:40:00;A;;;;5,8;;
2025/03/15 21:45:00;A;;3,2;48,1;6,0;0,00;0,0
2025/03/15 21:45:01;P;;;;6,0;;
2025/03/15 21:55:00;A;;;;5,8;;
2025/03/15 22:00:00;A;;3,4;48,0;5,5;0,00;0,0
2025/03/15 22:00:01;P;;;;5,5;;
2025/03/15 22:10:00;A;;;;6,0;;
2025/03/15 22:15:00;P;;3,4;48,0;5,9;0,00;0,0
2025/03/15 22:20:00;A;;;;6,3;;
2025/03/15 22:25:00;A;;;;5,5;;
2025/03/15 22:30:00;P;;3,5;48,1;5,6;0,00;0,0
2025/03/15 22:35:00;A;;;;6,2;;
2025/03/15 22:40:00;A;;;;6,0;;
2025/03/15 22:45:00;A;;3,5;48,0;5,4;0,00;0,0
2025/03/15 22:45:01;P;;;;5,4;;
2025/03/15 22:55:00;A;;;;6,1;;
2025/03/15 23:00:00;A;;3,5;48,1;5,7;0,00;0,0
2025/03/15 23:00:01;P;;;;5,7;;
2025/03/15 23:05:00;A;;;;6,0;;
2025/03/15 23:10:00;A;;;;5,7;;
2025/03/15 23:15:00;A;;3,6;48,0;6,1;0,00;0,0
2025/03/15 23:15:01;P;;;;6,1;;
2025/03/15 23:30:00;P;;3,6;48,0;6,1;0,00;0,0
2025/03/15 23:35:00;A;;;;5,5;;
2025/03/15 23:45:00;A;;3,6;48,0;6,0;0,00;0,0
2025/03/15 23:45:01;P;;;;6,0;;
2025/03/15 23:50:00;A;;;;5,6;;
2025/03/16 00:00:00;A;;3,6;48,0;5,8;0,00;0,0
2025/03/16 00:00:01;P;;;;5,8;;
2025/03/16 00:15:00;P;;3,6;48,0;5,7;0,00;0,0
2025/03/16 00:30:00;P;;3,7;48,0;5,8;0,00;0,0
2025/03/16 00:45:00;P;;3,7;48,0;5,7;0,00;0,0
2025/03/16 00:55:00;A;;;;5,5;;
2025/03/16 01:00:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/16 01:15:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/16 01:30:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/16 01:35:00;A;;;;5,8;;
2025/03/16 01:40:00;A;;;;5,6;;
2025/03/16 01:45:00;A;;3,4;48,0;5,8;0,00;0,0
2025/03/16 01:45:01;P;;3,4;;5,8;;
2025/03/16 01:50:00;A;;3,7;;5,5;;
2025/03/16 01:55:00;A;;;;5,9;;
2025/03/16 02:00:00;A;;3,7;48,0;5,7;0,00;0,0
2025/03/16 02:00:01;P;;;;5,7;;
2025/03/16 02:05:00;A;;2,7;;;;
2025/03/16 02:10:00;A;;3,7;;6,1;;
2025/03/16 02:15:00;P;;3,7;48,0;6,0;0,00;0,0
2025/03/16 02:20:00;A;;;51,1;;;
2025/03/16 02:30:00;A;;3,5;51,1;5,7;0,00;0,0
2025/03/16 02:30:01;P;;;;5,7;;
2025/03/16 02:45:00;P;;3,7;51,2;5,6;0,00;0,0
2025/03/16 03:00:00;P;;3,7;51,2;5,6;0,00;0,0
2025/03/16 03:10:00;A;;;;5,9;;
2025/03/16 03:15:00;P;;3,7;51,2;5,7;0,00;0,0
2025/03/16 03:30:00;A;;3,7;48,1;6,1;0,00;0,0
2025/03/16 03:30:01;P;;;48,1;6,1;;
2025/03/16 03:35:00;A;;;;5,5;;
2025/03/16 03:45:00;P;;3,7;48,1;5,5;0,00;0,0
2025/03/16 04:00:00;P;;3,7;48,1;5,6;0,00;0,0
2025/03/16 04:15:00;A;;3,7;48,1;6,0;0,00;0,0
2025/03/16 04:15:01;P;;;;6,0;;
2025/03/16 04:30:00;A;;3,7;48,1;5,5;0,00;0,0
2025/03/16 04:30:01;P;;;;5,5;;
2025/03/16 04:35:00;A;;;;5,9;;
2025/03/16 04:45:00;P;;3,7;48,1;6,0;0,00;0,0
2025/03/16 05:00:00;A;;3,6;48,1;6,3;0,00;0,0
2025/03/16 05:00:01;P;;;;6,3;;
2025/03/16 05:05:00;A;;;;6,0;;
2025/03/16 05:15:00;P;;3,7;48,1;6,1;0,00;0,0
2025/03/16 05:20:00;A;;;;5,7;;
2025/03/16 05:30:00;P;;3,7;48,1;5,6;0,00;0,0
2025/03/16 05:35:00;A;;;;6,1;;
2025/03/16 05:40:00;A;;;;5,6;;
2025/03/16 05:45:00;P;;3,7;48,1;5,8;0,00;0,0
2025/03/16 05:50:00;A;;;;6,2;;
2025/03/16 05:55:00;A;;;;5,6;;
2025/03/16 06:00:00;P;;3,7;48,1;5,6;0,00;0,0
2025/03/16 06:05:00;A;;;;5,9;;
2025/03/16 06:15:00;P;;3,7;48,1;5,7;0,00;0,0
2025/03/16 06:25:00;A;;;;5,5;;
2025/03/16 06:30:00;P;;3,6;48,0;5,6;0,00;0,0
2025/03/16 06:35:00;A;;;;5,9;;
2025/03/16 06:40:00;A;;;;5,5;;
2025/03/16 06:45:00;P;;3,5;48,1;5,5;0,00;0,0
2025/03/16 06:55:00;A;;;;6,2;;
2025/03/16 07:00:00;A;;3,5;48,1;5,7;0,00;0,0
2025/03/16 07:00:01;P;;;;5,7;;
2025/03/16 07:15:00;A;;3,4;48,1;5,9;0,00;0,0
2025/03/16 07:15:01;P;;;;5,9;;
2025/03/16 07:30:00;P;;3,3;48,1;5,9;0,00;0,0
2025/03/16 07:35:00;A;;;;6,2;;
2025/03/16 07:40:00;A;;;;5,6;;
2025/03/16 07:45:00;P;;3,3;48,1;5,8;0,00;0,0
2025/03/16 07:55:00;A;;;;6,0;;
2025/03/16 08:00:00;A;;3,0;48,0;6,2;0,00;0,0
2025/03/16 08:00:01;P;;3,0;;6,2;;
2025/03/16 08:05:00;A;;;;5,6;;
2025/03/16 08:10:00;A;;2,8;;5,9;;
2025/03/16 08:15:00;P;;2,9;48,1;5,9;0,00;0,0
2025/03/16 08:20:00;A;;3,2;;5,5;;
2025/03/16 08:30:00;P;;3,2;48,0;5,7;0,00;0,0
2025/03/16 08:40:00;A;;;;5,4;;
2025/03/16 08:45:00;A;;3,1;48,1;6,1;0,00;0,0
2025/03/16 08:45:01;P;;;;6,1;;
2025/03/16 08:55:00;A;;;;5,7;;
2025/03/16 09:00:00;A;;3,2;48,0;5,9;0,00;0,0
2025/03/16 09:00:01;P;;;;5,9;;
2025/03/16 09:05:00;A;;;;5,5;;
2025/03/16 09:10:00;A;;;;5,9;;
2025/03/16 09:15:00;A;;3,9;48,0;6,0;0,00;0,0
2025/03/16 09:15:01;P;;3,9;;;;
2025/03/16 09:20:00;A;;3,2;;5,6;;
2025/03/16 09:25:00;A;;;;6,1;;
2025/03/16 09:30:00;A;;3,0;48,0;5,7;0,00;0,0
2025/03/16 09:30:01;P;;;;5,7;;
2025/03/16 09:35:00;A;;;;6,1;;
2025/03/16 09:40:00;A;;;;6,3;;
2025/03/16 09:45:00;A;;3,0;48,1;5,8;0,00;0,0
2025/03/16 09:45:01;P;;;;5,8;;
2025/03/16 09:50:00;A;;;;6,1;;
2025/03/16 09:55:00;A;;;;5,8;;
2025/03/16 10:00:00;P;;3,0;48,1;5,8;0,00;0,0
2025/03/16 10:05:00;A;;;;6,0;;
2025/03/16 10:10:00;A;;;;5,8;;
2025/03/16 10:15:00;A;;3,1;48,1;6,2;0,00;0,0
2025/03/16 10:15:01;P;;;;6,2;;
2025/03/16 10:30:00;A;;3,0;48,1;5,9;0,00;0,0
2025/03/16 10:30:01;P;;;;5,9;;
2025/03/16 10:35:00;A;;;;5,3;;
2025/03/16 10:40:00;A;;;;5,5;;
2025/03/16 10:45:00;P;;3,1;48,1;5,5;0,00;0,0
2025/03/16 10:50:00;A;;;;6,0;;
2025/03/16 11:00:00;A;;3,2;48,0;5,5;0,00;0,0
2025/03/16 11:00:01;P;;;;5,5;;
2025/03/16 11:05:00;A;;;;6,1;;
2025/03/16 11:15:00;A;;3,1;48,1;5,8;0,00;0,0
2025/03/16 11:15:01;P;;;;5,8;;
2025/03/16 11:20:00;A;;;;5,5;;
2025/03/16 11:30:00;A;;3,1;48,1;6,1;0,00;0,0
2025/03/16 11:30:01;P;;;;6,1;;
2025/03/16 11:35:00;A;;;;5,7;;
2025/03/16 11:40:00;A;;;;6,1;;
2025/03/16 11:45:00;A;;3,2;48,0;5,8;0,00;0,0
2025/03/16 11:45:01;P;;;;5,8;;
2025/03/16 11:50:00;A;;;;5,5;;
2025/03/16 11:55:00;A;;;;5,7;;
2025/03/16 12:00:00;A;;3,2;48,0;5,9;0,00;0,0
2025/03/16 12:00:01;P;;;;5,9;;
2025/03/16 12:05:00;A;;;;6,3;;
2025/03/16 12:10:00;A;;;;5,9;;
2025/03/16 12:15:00;A;;3,2;48,1;5,6;0,00;0,0
2025/03/16 12:15:01;P;;;;5,6;;
2025/03/16 12:20:00;A;;;;6,1;;
2025/03/16 12:25:00;A;;;;5,6;;
2025/03/16 12:30:00;A;;3,2;48,0;5,4;0,00;0,0
2025/03/16 12:30:01;P;;;;5,4;;
2025/03/16 12:35:00;A;;;;6,0;;
2025/03/16 12:40:00;A;;;;5,6;;
2025/03/16 12:45:00;P;;3,2;48,0;5,6;0,00;0,0
2025/03/16 12:50:00;A;;;;6,2;;
2025/03/16 13:00:00;A;;3,2;48,0;5,5;0,00;0,0
2025/03/16 13:00:01;P;;;;5,5;;
2025/03/16 13:05:00;A;;;;6,0;;
2025/03/16 13:15:00;P;;3,1;48,0;6,0;0,00;0,0
2025/03/16 13:20:00;A;;;;5,5;;
2025/03/16 13:30:00;P;;3,2;48,1;5,4;0,00;0,0
2025/03/16 13:35:00;A;;;;6,0;;
2025/03/16 13:40:00;A;;;;5,7;;
2025/03/16 13:45:00;A;;3,4;48,0;6,2;0,00;0,0
2025/03/16 13:45:01;P;;;;6,2;;
2025/03/16 14:00:00;A;;3,2;48,0;5,7;0,00;0,0
2025/03/16 14:00:01;P;;;;5,7;;
2025/03/16 14:05:00;A;;;;5,5;;
2025/03/16 14:10:00;A;;;;5,7;;
2025/03/16 14:15:00;P;;3,1;48,0;5,9;0,00;0,0
2025/03/16 14:20:00;A;;;;6,3;;
2025/03/16 14:25:00;A;;;;6,0;;
2025/03/16 14:30:00;A;;3,3;48,0;5,4;0,00;0,0
2025/03/16 14:30:01;P;;3,3;;5,4;;
2025/03/16 14:35:00;A;;;;6,1;;
2025/03/16 14:45:00;A;;3,3;48,0;5,6;0,00;0,0
2025/03/16 14:45:01;P;;;;5,6;;
2025/03/16 14:50:00;A;;;;6,2;;
2025/03/16 14:55:00;A;;;;5,9;;
2025/03/16 15:00:00;A;;3,2;48,0;5,7;0,00;0,0
2025/03/16 15:00:01;P;;;;5,7;;
2025/03/16 15:15:00;A;;3,2;51,6;5,6;0,00;0,0
2025/03/16 15:15:01;P;;;51,6;;;
2025/03/16 15:20:00;A;;;;6,2;;
2025/03/16 15:25:00;A;;;;5,9;;
2025/03/16 15:30:00;P;;3,1;51,5;5,8;0,00;0,0
2025/03/16 15:40:00;A;;;;5,4;;
2025/03/16 15:45:00;P;;3,1;51,5;5,5;0,00;0,0
2025/03/16 16:00:00;A;;2,8;51,4;5,6;0,00;0,0
2025/03/16 16:00:01;P;;2,8;;;;
2025/03/16 16:10:00;A;;3,0;;6,1;;
2025/03/16 16:15:00;A;;3,1;51,4;5,6;0,00;0,0
2025/03/16 16:15:01;P;;;;5,6;;
2025/03/16 16:25:00;A;;;48,4;5,9;;
2025/03/16 16:30:00;A;;3,2;48,1;5,7;0,00;0,0
2025/03/16 16:30:01;P;;;48,1;;;
2025/03/16 16:35:00;A;;;;6,1;;
2025/03/16 16:40:00;A;;;;5,5;;
2025/03/16 16:45:00;A;;3,1;48,1;5,9;0,00;0,0
2025/03/16 16:45:01;P;;;;5,9;;
2025/03/16 16:55:00;A;;;;5,5;;
2025/03/16 17:00:00;P;;3,1;48,0;5,5;0,00;0,0
2025/03/16 17:05:00;A;;;;6,3;;
2025/03/16 17:10:00;A;;;;5,8;;
2025/03/16 17:15:00;P;;3,0;48,1;5,9;0,00;0,0
2025/03/16 17:20:00;A;;;;5,4;;
2025/03/16 17:25:00;A;;;;6,1;;
2025/03/16 17:30:00;A;;3,1;48,1;5,5;0,00;0,0
2025/03/16 17:30:01;P;;;;5,5;;
2025/03/16 17:35:00;A;;;;5,8;;
2025/03/16 17:45:00;A;;3,4;48,1;5,7;0,00;0,0
2025/03/16 17:45:01;P;;3,4;;;;
2025/03/16 17:50:00;A;;3,1;;6,2;;
2025/03/16 17:55:00;A;;;;5,5;;
2025/03/16 18:00:00;A;;3,1;48,0;5,8;0,00;0,0
2025/03/16 18:00:01;P;;;;5,8;;
2025/03/16 18:10:00;A;;;;5,4;;
2025/03/16 18:15:00;A;;3,2;48,0;5,7;0,00;0,0
2025/03/16 18:15:01;P;;;;5,7;;
2025/03/16 18:20:00;A;;;;6,0;;
2025/03/16 18:30:00;A;;3,2;48,1;5,5;0,00;0,0
2025/03/16 18:30:01;P;;;;5,5;;
2025/03/16 18:45:00;P;;3,2;48,0;5,6;0,00;0,0
2025/03/16 18:55:00;A;;;;6,2;;
2025/03/16 19:00:00;A;;3,2;48,1;5,9;0,00;0,0
2025/03/16 19:00:01;P;;;;5,9;;
2025/03/16 19:05:00;A;;;;6,1;;
2025/03/16 19:10:00;A;;;;5,7;;
2025/03/16 19:15:00;A;;3,1;48,1;6,2;0,00;0,0
2025/03/16 19:15:01;P;;;;6,2;;
2025/03/16 19:20:00;A;;;;6,0;;
2025/03/16 19:25:00;A;;;;5,7;;
2025/03/16 19:30:00;P;;3,2;48,0;5,6;0,00;0,0
2025/03/16 19:40:00;A;;;;5,8;;
2025/03/16 19:45:00;P;;3,2;48,0;5,8;0,00;0,0
2025/03/16 19:50:00;A;;;;5,4;;
2025/03/16 20:00:00;P;;3,2;48,0;5,6;0,00;0,0
2025/03/16 20:05:00;A;;;;6,2;;
2025/03/16 20:15:00;A;;3,2;48,1;5,6;0,00;0,0
2025/03/16 20:15:01;P;;;;5,6;;
2025/03/16 20:20:00;A;;;;5,8;;
2025/03/16 20:30:00;P;;3,2;48,1;5,7;0,00;0,0
2025/03/16 20:45:00;P;;3,2;48,1;5,6;0,00;0,0
2025/03/16 20:50:00;A;;;;5,9;;
2025/03/16 21:00:00;P;;3,2;48,0;5,8;0,00;0,0
2025/03/16 21:15:00;A;;3,1;48,0;6,1;0,00;0,0
2025/03/16 21:15:01;P;;;;6,1;;
2025/03/16 21:20:00;A;;3,4;;5,8;;
2025/03/16 21:25:00;A;;;;5,5;;
2025/03/16 21:30:00;A;;3,2;48,0;5,8;0,00;0,0
2025/03/16 21:30:01;P;;;;5,8;;
2025/03/16 21:45:00;A;;3,1;48,1;6,3;0,00;0,0
2025/03/16 21:45:01;P;;;;6,3;;
2025/03/16 21:50:00;A;;;;5,6;;
2025/03/16 21:55:00;A;;;;6,2;;
2025/03/16 22:00:00;A;;3,3;48,0;5,8;0,00;0,0
2025/03/16 22:00:01;P;;;;5,8;;
2025/03/16 22:05:00;A;;;;5,4;;
2025/03/16 22:10:00;A;;;;5,8;;
2025/03/16 22:15:00;P;;3,3;48,1;6,0;0,00;0,0
2025/03/16 22:25:00;A;;;;5,6;;
2025/03/16 22:30:00;A;;3,4;48,1;5,9;0,00;0,0
2025/03/16 22:30:01;P;;;;5,9;;
2025/03/16 22:40:00;A;;;;5,6;;
2025/03/16 22:45:00;P;;3,4;48,1;5,5;0,00;0,0
2025/03/16 22:50:00;A;;;;6,1;;
2025/03/16 22:55:00;A;;;;5,7;;
2025/03/16 23:00:00;P;;3,6;48,1;5,9;0,00;0,0
2025/03/16 23:05:00;A;;;;6,1;;
2025/03/16 23:10:00;A;;;;5,5;;
2025/03/16 23:15:00;A;;3,5;48,0;5,9;0,00;0,0
2025/03/16 23:15:01;P;;;;5,9;;
2025/03/16 23:20:00;A;;;;5,6;;
2025/03/16 23:30:00;P;;3,6;48,0;5,8;0,00;0,0
2025/03/16 23:35:00;A;;;;5,6;;
2025/03/16 23:40:00;A;;;;5,8;;
2025/03/16 23:45:00;P;;3,6;48,0;5,9;0,00;0,0
2025/03/16 23:50:00;A;;;;5,4;;
2025/03/16 23:55:00;A;;;;5,6;;
2025/03/17 00:00:00;P;;3,6;48,0;5,6;0,00;0,0
2025/03/17 00:10:00;A;;;;5,9;;
2025/03/17 00:15:00;A;;3,6;48,0;6,2;0,00;0,0
2025/03/17 00:15:01;P;;;;6,2;;
2025/03/17 00:20:00;A;;;;5,5;;
2025/03/17 00:25:00;A;;;;5,7;;
2025/03/17 00:30:00;P;;3,7;48,0;5,8;0,00;0,0
2025/03/17 00:45:00;P;;3,7;48,1;5,9;0,00;0,0
2025/03/17 00:55:00;A;;;;5,6;;
2025/03/17 01:00:00;A;;3,7;48,0;5,8;0,00;0,0
2025/03/17 01:00:01;P;;;;5,8;;
2025/03/17 01:05:00;A;;;;6,1;;
2025/03/17 01:10:00;A;;;;5,9;;
2025/03/17 01:15:00;A;;3,7;48,1;5,6;0,00;0,0
2025/03/17 01:15:01;P;;;;5,6;;
2025/03/17 01:20:00;A;;;;5,9;;
2025/03/17 01:25:00;A;;;;5,4;;
2025/03/17 01:30:00;A;;3,6;48,1;5,8;0,00;0,0
2025/03/17 01:30:01;P;;;;5,8;;
2025/03/17 01:35:00;A;;;;6,3;;
2025/03/17 01:40:00;A;;;;5,4;;
2025/03/17 01:45:00;P;;3,7;48,0;5,4;0,00;0,0
2025/03/17 01:50:00;A;;;;6,2;;
2025/03/17 01:55:00;A;;4,5;;;;
2025/03/17 02:00:00;A;;3,7;48,0;5,9;0,00;0,0
2025/03/17 02:00:01;P;;3,7;;5,9;;
2025/03/17 02:10:00;A;;;;5,6;;
2025/03/17 02:15:00;P;;3,7;48,0;5,7;0,00;0,0
2025/03/17 02:20:00;A;;;;6,1;;
2025/03/17 02:25:00;A;;;;5,5;;
2025/03/17 02:30:00;A;;3,7;48,0;5,8;0,00;0,0
2025/03/17 02:30:01;P;;;;5,8;;
2025/03/17 02:35:00;A;;;;6,1;;
2025/03/17 02:40:00;A;;;;5,5;;
2025/03/17 02:45:00;P;;3,7;48,0;5,5;0,00;0,0
2025/03/17 03:00:00;A;;3,7;48,0;5,9;0,00;0,0
2025/03/17 03:00:01;P;;;;5,9;;
2025/03/17 03:10:00;A;;;;6,1;;
2025/03/17 03:15:00;A;;3,7;48,0;5,5;0,00;0,0
2025/03/17 03:15:01;P;;;;5,5;;
2025/03/17 03:20:00;A;;;;5,9;;
2025/03/17 03:30:00;P;;3,7;48,0;6,0;0,00;0,0
2025/03/17 03:35:00;A;;;;5,4;;
2025/03/17 03:40:00;A;;;;6,1;;
2025/03/17 03:45:00;A;;3,7;48,0;5,4;0,00;0,0
2025/03/17 03:45:01;P;;;;5,4;;
2025/03/17 03:55:00;A;;;;5,7;;
2025/03/17 04:00:00;P;;3,7;48,0;5,8;0,00;0,0
2025/03/17 04:10:00;A;;;;5,4;;
2025/03/17 04:15:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/17 04:30:00;P;;3,7;48,0;5,8;0,00;0,0
2025/03/17 04:40:00;A;;;;6,0;;
2025/03/17 04:45:00;P;;3,6;48,0;5,9;0,00;0,0
2025/03/17 04:50:00;A;;;;5,4;;
2025/03/17 04:55:00;A;;;;5,7;;
2025/03/17 05:00:00;P;;3,7;48,0;5,9;0,00;0,0
2025/03/17 05:05:00;A;;;;6,3;;
2025/03/17 05:15:00;A;;3,7;48,0;5,7;0,00;0,0
2025/03/17 05:15:01;P;;;;5,7;;
2025/03/17 05:25:00;A;;;;6,2;;
2025/03/17 05:30:00;A;;3,7;48,0;5,4;0,00;0,0
2025/03/17 05:30:01;P;;;;5,4;;
2025/03/17 05:40:00;A;;4,3;;6,0;;
2025/03/17 05:45:00;A;;3,6;47,9;6,3;0,00;0,0
2025/03/17 05:45:01;P;;3,6;;6,3;;
2025/03/17 05:50:00;A;;;;6,1;;
2025/03/17 05:55:00;A;;;;5,7;;
2025/03/17 06:00:00;P;;3,6;48,0;5,5;0,00;0,0
2025/03/17 06:10:00;A;;;;6,1;;
2025/03/17 06:15:00;A;;3,4;48,0;5,5;0,00;0,0
2025/03/17 06:15:01;P;;;;5,5;;
2025/03/17 06:25:00;A;;;;6,1;;
2025/03/17 06:30:00;A;;2,9;48,0;5,7;0,00;0,0
2025/03/17 06:30:01;P;;2,9;;5,7;;
2025/03/17 06:35:00;A;;;;6,1;;
2025/03/17 06:40:00;A;;3,2;;;;
2025/03/17 06:45:00;A;;3,2;48,0;5,8;0,00;0,0
2025/03/17 06:45:01;P;;;;5,8;;
2025/03/17 06:55:00;A;;;;6,2;;
2025/03/17 07:00:00;A;;3,1;48,0;5,6;0,00;0,0
2025/03/17 07:00:01;P;;;;5,6;;
2025/03/17 07:15:00;P;;2,9;48,0;5,6;0,00;0,0
2025/03/17 07:20:00;A;;;;6,1;;
2025/03/17 07:25:00;A;;;;5,5;;
2025/03/17 07:30:00;A;;2,8;50,9;5,8;0,00;0,0
2025/03/17 07:30:01;P;;;50,9;5,8;;
2025/03/17 07:40:00;A;;;;5,4;;
2025/03/17 07:45:00;A;;2,9;51,0;5,9;0,00;0,0
2025/03/17 07:45:01;P;;;;5,9;;
2025/03/17 07:55:00;A;;;;5,5;;
2025/03/17 08:00:00;A;;2,9;50,9;6,3;0,00;0,0
2025/03/17 08:00:01;P;;;;6,3;;
2025/03/17 08:05:00;A;;;;5,8;;
2025/03/17 08:10:00;A;;;;5,5;;
2025/03/17 08:15:00;A;;3,0;51,0;5,8;0,00;0,0
2025/03/17 08:15:01;P;;;;5,8;;
2025/03/17 08:20:00;A;;;;5,5;;
2025/03/17 08:30:00;A;;3,1;51,0;5,9;0,00;0,0
2025/03/17 08:30:01;P;;;;5,9;;
2025/03/17 08:45:00;P;;3,1;51,0;5,8;0,00;0,0
2025/03/17 08:50:00;A;;;;6,1;;
2025/03/17 08:55:00;A;;;46,9;;;
2025/03/17 09:00:00;A;;3,1;48,1;5,8;0,00;0,0
2025/03/17 09:00:01;P;;;48,1;5,8;;
2025/03/17 09:05:00;A;;;;6,1;;
2025/03/17 09:10:00;A;;;;5,8;;
2025/03/17 09:15:00;A;;3,1;48,0;5,5;0,00;0,0
2025/03/17 09:15:01;P;;;;5,5;;
2025/03/17 09:20:00;A;;;;5,8;;
2025/03/17 09:25:00;A;;;;5,5;;
2025/03/17 09:30:00;A;;3,0;48,0;6,0;0,00;0,0
2025/03/17 09:30:01;P;;;;6,0;;
2025/03/17 09:35:00;A;;;;5,6;;
2025/03/17 09:45:00;P;;3,1;48,1;5,5;0,00;0,0
2025/03/17 09:50:00;A;;;;6,2;;
2025/03/17 09:55:00;A;;;;5,4;;
2025/03/17 10:00:00;P;;3,2;48,1;5,5;0,00;0,0
2025/03/17 10:15:00;A;;3,1;48,1;6,2;0,00;0,0
2025/03/17 10:15:01;P;;;;6,2;;
2025/03/17 10:25:00;A;;;;5,8;;
2025/03/17 10:30:00;A;;3,3;48,1;6,2;0,00;0,0
2025/03/17 10:30:01;P;;3,3;;6,2;;
2025/03/17 10:35:00;A;;;;5,9;;
2025/03/17 10:45:00;P;;3,3;48,1;5,9;0,00;0,0
2025/03/17 11:00:00;P;;3,2;48,1;6,0;0,00;0,0
2025/03/17 11:05:00;A;;;;5,8;;
2025/03/17 11:15:00;A;;3,3;48,1;6,1;0,00;0,0
2025/03/17 11:15:01;P;;;;6,1;;
2025/03/17 11:20:00;A;;;;5,6;;
2025/03/17 11:30:00;A;;3,2;48,1;6,0;0,00;0,0
2025/03/17 11:30:01;P;;;;6,0;;
2025/03/17 11:35:00;A;;;;5,8;;
2025/03/17 11:45:00;A;;3,2;48,1;6,1;0,00;0,0
2025/03/17 11:45:01;P;;;;6,1;;
2025/03/17 11:50:00;A;;;;5,6;;
2025/03/17 12:00:00;P;;3,2;48,0;5,7;0,00;0,0
2025/03/17 12:05:00;A;;;;5,4;;
2025/03/17 12:10:00;A;;;;6,0;;
2025/03/17 12:15:00;P;;3,2;48,1;6,0;0,00;0,0
2025/03/17 12:20:00;A;;2,9;;5,7;;
2025/03/17 12:25:00;A;;3,2;;5,4;;
2025/03/17 12:30:00;A;;3,1;48,1;6,1;0,00;0,0
2025/03/17 12:30:01;P;;;;6,1;;
2025/03/17 12:35:00;A;;3,3;;5,7;;
2025/03/17 12:45:00;P;;3,2;48,1;5,6;0,00;0,0
2025/03/17 13:00:00;A;;3,2;48,0;5,9;0,00;0,0
2025/03/17 13:00:01;P;;;;5,9;;
2025/03/17 13:05:00;A;;;;6,2;;
2025/03/17 13:10:00;A;;;;5,6;;
2025/03/17 13:15:00;P;;3,2;48,1;5,5;0,00;0,0
2025/03/17 13:25:00;A;;;;6,1;;
2025/03/17 13:30:00;P;;3,2;48,1;5,9;0,00;0,0
2025/03/17 13:45:00;A;;3,2;48,0;5,4;0,00;0,0
2025/03/17 13:45:01;P;;;;5,4;;
2025/03/17 13:50:00;A;;;;5,9;;
2025/03/17 14:00:00;P;;3,2;48,1;5,7;0,00;0,0
2025/03/17 14:05:00;A;;;;6,0;;
2025/03/17 14:15:00;A;;3,4;48,1;6,3;0,00;0,0
2025/03/17 14:15:01;P;;3,4;;6,3;;
2025/03/17 14:20:00;A;;;;6,0;;
2025/03/17 14:30:00;A;;3,3;48,1;6,3;0,00;0,0
2025/03/17 14:30:01;P;;;;6,3;;
2025/03/17 14:35:00;A;;;;5,5;;
2025/03/17 14:45:00;A;;3,3;48,1;5,9;0,00;0,0
2025/03/17 14:45:01;P;;;;5,9;;
2025/03/17 15:00:00;P;;3,2;48,1;5,8;0,00;0,0
2025/03/17 15:10:00;A;;;;5,6;;
2025/03/17 15:15:00;A;;3,2;48,0;5,8;0,00;0,0
2025/03/17 15:15:01;P;;;;5,8;;
2025/03/17 15:20:00;A;;;;6,2;;
2025/03/17 15:25:00;A;;;;5,5;;
2025/03/17 15:30:00;A;;4,0;48,1;6,0;0,00;0,0
2025/03/17 15:30:01;P;;4,0;;6,0;;
2025/03/17 15:35:00;A;;3,2;;5,5;;
2025/03/17 15:45:00;A;;3,2;48,1;6,1;0,00;0,0
2025/03/17 15:45:01;P;;;;6,1;;
2025/03/17 15:50:00;A;;;;5,6;;
2025/03/17 15:55:00;A;;3,0;;5,9;;
2025/03/17 16:00:00;P;;3,1;48,0;5,8;0,00;0,0
2025/03/17 16:05:00;A;;;;5,5;;
2025/03/17 16:10:00;A;;;;5,8;;
2025/03/17 16:15:00;A;;3,2;48,1;6,1;0,00;0,0
2025/03/17 16:15:01;P;;;;6,1;;
2025/03/17 16:25:00;A;;;;5,8;;
2025/03/17 16:30:00;A;;3,2;48,1;5,5;0,00;0,0
2025/03/17 16:30:01;P;;;;5,5;;
2025/03/17 16:35:00;A;;;51,6;6,1;;
2025/03/17 16:40:00;A;;;;5,4;;
2025/03/17 16:45:00;A;;3,1;51,5;5,9;0,00;0,0
2025/03/17 16:45:01;P;;;;5,9;;
2025/03/17 16:55:00;A;;;;6,1;;
2025/03/17 17:00:00;A;;2,8;51,4;5,6;0,00;0,0
2025/03/17 17:00:01;P;;2,8;;5,6;;
2025/03/17 17:05:00;A;;;;6,2;;
2025/03/17 17:10:00;A;;3,0;47,6;;;
2025/03/17 17:15:00;A;;3,2;48,1;5,7;0,00;0,0
2025/03/17 17:15:01;P;;;48,1;5,7;;
2025/03/17 17:30:00;P;;3,1;48,1;5,8;0,00;0,0
